,AIADMK+,DMK,Others
0,MAMAK,INC,"['Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others']"
0,154,388,194
1,215,345,163
2,270,197,100
3,318,225,228
4,168,201,148
5,92,277,114
6,142,599,123
7,330,206,140
8,129,562,114
9,166,388,124
10,256,445,177
11,198,210,56
12,131,181,58
13,240,297,135
14,74,144,65
15,144,100,158
16,159,148,121
17,150,198,185
18,130,136,395
19,67,68,299
20,161,201,216
21,113,49,145
22,145,217,276
23,130,197,114
24,520,71,169
25,99,146,89
26,138,66,317
27,271,360,120
28,21,21,34
29,79,104,38
30,120,191,50
31,119,160,62
32,159,190,69
33,202,326,37
34,87,191,42
35,109,184,49
36,109,179,48
37,51,100,26
38,68,160,28
39,184,234,51
40,175,166,26
41,142,188,37
42,120,165,42
43,112,164,58
44,238,97,153
45,426,302,350
46,120,147,37
47,138,141,34
48,279,207,69
49,246,97,46
50,294,220,83
51,57,87,44
52,211,144,54
53,139,79,97
54,146,140,68
55,220,199,62
56,478,236,127
57,241,199,68
58,134,135,48
59,272,237,123
60,199,120,482
61,227,89,322
62,289,48,172
63,126,269,167
64,101,188,96
65,228,107,108
66,242,272,90
67,195,118,142
68,234,151,140
69,52,90,9
70,424,98,266
71,245,51,102
72,437,87,121
73,85,283,247
74,269,238,359
75,112,86,115
76,180,246,262
77,91,111,164
78,209,277,396
79,162,191,241
80,281,94,299
81,220,74,131
82,212,242,218
83,198,103,227
84,148,126,199
85,111,204,139
86,133,193,145
87,182,150,382
88,198,196,407
89,81,78,245
90,176,84,360
91,131,87,227
92,219,409,292
93,175,171,545
94,194,167,619
95,173,171,279
96,146,77,190
97,226,307,213
98,297,209,457
99,160,240,262
100,206,108,249
101,183,314,132
102,209,163,118
103,268,187,102
104,219,278,393
105,200,122,357
106,121,102,181
107,81,116,108
108,122,195,101
109,101,222,104
110,269,244,406
111,200,273,279
112,223,308,191
113,224,328,255
114,232,274,256
115,136,138,191
116,185,135,197
117,237,155,305
118,252,362,177
119,177,262,264
120,190,102,151
121,161,200,167
122,277,115,145
123,264,151,110
124,474,147,231
125,270,161,193
126,236,319,236
127,256,251,256
128,310,164,271
129,533,109,203
130,350,106,131
131,226,69,123
132,216,82,56
133,293,191,182
134,167,314,173
135,183,210,96
136,194,217,114
137,238,145,382
138,81,95,132
139,202,180,143
140,374,228,281
141,81,122,76
142,277,337,84
143,207,103,95
144,321,124,140
145,212,200,176
146,118,177,100
147,253,166,101
148,334,199,141
149,396,227,176
150,228,420,161
151,171,151,153
152,170,145,290
153,152,171,75
154,199,118,357
155,117,105,241
156,89,83,285
157,140,204,124
158,95,267,271
159,166,140,230
160,213,267,110
161,435,160,155
162,503,244,176
163,330,133,138
164,164,85,179
165,265,156,115
166,268,41,128
167,158,214,139
168,85,126,58
169,157,213,112
170,176,257,130
171,175,259,139
172,279,184,184
173,255,210,109
174,140,232,127
175,437,175,219
176,392,118,138
177,571,138,116
178,327,73,62
179,348,81,85
180,319,60,80
181,258,297,107
182,242,242,149
183,120,160,58
184,177,85,90
185,428,144,206
186,369,226,204
187,280,194,149
188,218,163,79
189,88,63,25
190,371,157,128
191,166,88,59
192,281,191,141
193,367,199,123
194,304,181,105
195,318,123,128
196,248,170,185
197,116,174,89
198,179,241,115
199,270,239,83
200,443,216,110
201,359,170,143
202,214,89,145
203,255,105,160
204,171,174,84
205,454,76,214
206,343,274,255
207,129,284,71
208,439,155,196
209,209,103,203
210,134,161,128
211,283,167,273
212,580,112,100
213,362,186,41
214,356,161,88
215,202,160,54
216,311,203,135
217,246,67,157
218,318,96,130
219,163,151,276
220,130,174,175
221,227,216,179
222,303,277,290
223,479,225,99
224,387,105,64
225,282,163,101
226,265,217,86
227,548,143,131
228,433,156,87
229,434,115,77
230,227,286,58
231,274,285,79
232,406,123,128
233,382,175,85
234,539,153,113
235,514,111,78
236,435,373,186
237,254,190,300
238,197,147,79
239,285,416,82
240,136,154,118
241,127,137,303
242,212,365,156
243,121,134,50
244,325,195,55
245,264,156,66
246,356,180,87
247,296,176,90
248,367,250,429
249,220,193,155
250,282,149,302
251,264,283,307
252,308,252,243
253,326,111,97
254,333,162,281
255,242,141,121
256,271,143,106
257,362,43,104
258,184,24,70
259,506,189,238
260,158,63,139
261,287,95,185
262,394,117,248
263,431,220,262
264,398,286,177
265,443,204,241
266,467,336,294
267,546,246,257
268,229,130,188
269,254,168,305
270,316,52,108
271,421,253,78
272,354,222,300
273,371,262,245
Total,65780,49829,44725
