,AIADMK+,DMK,Others
0,ADMK,,"['Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others']"
0,269,0,273
1,401,0,349
2,524,0,290
3,203,0,247
4,296,0,383
5,238,0,201
6,218,0,62
7,558,0,277
8,546,0,322
9,541,0,285
10,310,0,333
11,503,0,302
12,499,0,302
13,388,0,315
14,434,0,246
15,477,0,169
16,329,0,219
17,271,0,413
18,341,0,378
19,98,0,327
20,365,0,529
21,384,0,514
22,454,0,148
23,384,0,279
24,749,0,272
25,602,0,360
26,354,0,303
27,277,0,341
28,344,0,361
29,341,0,270
30,633,0,296
31,580,0,287
32,340,0,172
33,316,0,407
34,494,0,205
35,335,0,218
36,318,0,249
37,329,0,145
38,296,0,156
39,332,0,225
40,299,0,225
41,561,0,449
42,420,0,222
43,738,0,359
44,725,0,353
45,623,0,426
46,590,0,380
47,591,0,356
48,471,0,226
49,360,0,146
50,339,0,153
51,562,0,295
52,329,0,237
53,703,0,181
54,448,0,270
55,300,0,218
56,305,0,181
57,454,0,231
58,414,0,278
59,344,0,403
60,293,0,219
61,376,0,372
62,322,0,220
63,419,0,151
64,288,0,278
65,291,0,225
66,602,0,369
67,346,0,234
68,445,0,303
69,485,0,197
70,399,0,127
71,369,0,277
72,151,0,256
73,385,0,216
74,202,0,120
75,484,0,294
76,230,0,186
77,336,0,173
78,540,0,410
79,325,0,554
80,241,0,229
81,409,0,290
82,449,0,569
83,203,0,171
84,224,0,273
85,531,0,416
86,524,0,299
87,357,0,350
88,212,0,285
89,392,0,291
90,264,0,271
91,566,0,385
92,259,0,423
93,298,0,244
94,284,0,245
95,290,0,206
96,255,0,175
97,246,0,236
98,371,0,392
99,475,0,267
100,184,0,169
101,513,0,261
102,447,0,243
103,296,0,374
104,269,0,316
105,339,0,195
106,307,0,163
107,290,0,424
108,463,0,205
109,437,0,225
110,335,0,225
111,247,0,126
112,312,0,207
113,546,0,328
114,317,0,172
115,346,0,188
116,291,0,237
117,372,0,210
118,481,0,261
119,462,0,292
120,477,0,359
121,562,0,376
122,515,0,530
123,359,0,209
124,359,0,267
125,485,0,381
126,538,0,490
127,259,0,152
128,465,0,226
129,438,0,345
130,681,0,325
131,509,0,178
132,448,0,195
133,354,0,221
134,565,0,397
135,537,0,279
136,467,0,200
137,546,0,288
138,341,0,247
139,298,0,273
140,359,0,230
141,324,0,185
142,442,0,225
143,354,0,169
144,365,0,217
145,328,0,178
146,536,0,345
147,463,0,255
148,422,0,277
149,421,0,265
150,334,0,216
151,550,0,295
152,338,0,233
153,523,0,180
154,372,0,388
155,411,0,236
156,574,0,160
157,489,0,169
158,465,0,249
159,323,0,104
160,246,0,272
161,458,0,395
162,176,0,149
163,410,0,209
164,605,0,198
165,472,0,454
166,335,0,253
167,434,0,221
168,236,0,372
169,179,0,188
170,348,0,239
171,280,0,268
172,279,0,141
173,373,0,285
174,713,0,232
175,315,0,218
176,187,0,338
177,265,0,342
178,457,0,335
179,436,0,453
180,355,0,389
181,271,0,348
182,293,0,471
183,386,0,338
184,500,0,200
185,459,0,264
186,302,0,162
187,347,0,254
188,338,0,171
189,517,0,424
190,327,0,285
191,261,0,364
192,301,0,464
193,375,0,346
194,534,0,312
195,132,0,239
196,300,0,292
197,305,0,315
198,489,0,260
199,467,0,383
200,351,0,181
201,334,0,217
202,141,0,180
203,298,0,368
204,203,0,273
205,277,0,290
206,475,0,415
207,120,0,600
208,62,0,485
209,406,0,342
210,148,0,306
211,537,0,328
212,420,0,375
213,329,0,506
214,302,0,218
215,367,0,181
Total,83468,0,60660
