,AIADMK+,DMK,Others
0,ADMK,INC,"['Others', 'Others', 'Others', 'Others', 'Others']"
0,361,292,73
1,300,137,38
2,378,217,164
3,462,313,72
4,306,376,37
5,410,260,108
6,540,147,99
7,537,211,38
8,326,152,55
9,732,256,65
10,269,207,61
11,270,176,68
12,706,380,83
13,25,8,3
14,395,196,18
15,485,258,51
16,518,243,51
17,347,194,60
18,315,244,94
19,383,169,37
20,484,290,78
21,397,295,29
22,516,316,115
23,443,262,72
24,413,153,37
25,322,119,74
26,428,200,169
27,414,228,26
28,597,236,121
29,275,143,27
30,390,236,36
31,218,167,28
32,320,337,114
33,235,78,61
34,610,359,101
35,505,185,16
36,605,196,50
37,447,216,88
38,420,131,82
39,465,229,15
40,400,398,61
41,462,286,80
42,221,163,27
43,588,302,186
44,511,293,93
45,449,161,68
46,151,116,25
47,447,194,55
48,573,163,97
49,396,115,61
50,321,226,45
51,398,311,53
52,285,178,129
53,413,101,37
54,373,232,58
55,252,139,50
56,394,155,18
57,284,235,182
58,370,88,40
59,452,327,79
60,245,89,15
61,492,301,87
62,422,229,37
63,426,140,35
64,372,354,85
65,408,202,29
66,346,165,33
67,336,207,39
68,272,196,55
69,425,351,76
70,89,73,21
71,265,307,25
72,189,135,15
73,316,332,23
74,245,203,15
75,216,117,34
76,360,249,17
77,431,264,51
78,281,170,33
79,433,233,167
80,340,315,81
81,293,245,260
82,130,98,95
83,334,164,100
84,152,116,168
85,306,292,122
86,451,313,122
87,405,325,183
88,203,198,33
89,271,300,57
90,450,274,20
91,415,107,43
92,433,247,67
93,232,144,62
94,460,195,19
95,245,151,31
96,743,255,39
97,458,95,35
98,310,141,46
99,483,262,67
100,308,221,72
101,340,195,32
102,339,146,53
103,396,204,37
104,207,152,15
105,455,268,44
106,244,207,14
107,363,257,118
108,262,184,13
109,377,282,19
110,252,203,16
111,319,152,35
112,290,182,26
113,443,252,51
114,306,211,108
115,311,130,30
116,318,159,39
117,307,167,36
118,143,92,25
119,506,322,34
120,393,259,48
121,602,262,72
122,426,406,223
123,299,196,69
124,252,189,51
125,450,155,75
126,260,222,285
127,335,116,89
128,328,110,107
129,225,134,253
130,300,166,147
131,460,234,169
132,256,184,177
133,479,134,127
134,404,225,23
135,338,190,82
136,370,264,52
137,356,164,55
138,333,259,62
139,179,156,185
140,278,176,104
141,282,184,100
142,319,96,231
143,304,171,244
144,32,8,507
145,22,4,611
146,112,81,529
147,300,149,150
148,379,169,51
149,509,183,394
150,360,215,209
151,351,102,284
152,333,104,252
153,172,67,170
154,432,167,124
155,321,156,82
156,287,115,338
157,180,52,243
158,96,39,303
159,106,45,252
160,426,146,201
161,244,90,297
162,432,137,216
163,365,59,220
164,343,182,45
165,309,178,116
166,335,149,23
167,282,185,25
168,267,191,25
169,283,184,324
170,180,100,145
171,454,315,40
172,355,245,17
173,497,76,23
174,493,231,26
175,450,79,23
176,411,100,39
177,559,269,30
178,449,326,76
179,410,274,80
180,247,138,8
181,221,143,10
182,267,222,16
183,208,214,20
184,499,292,26
185,178,102,11
186,523,304,51
187,620,243,40
188,319,193,19
189,634,248,37
190,384,214,30
191,184,123,19
192,174,97,17
193,347,282,104
194,271,131,103
195,376,239,97
196,341,206,66
197,448,354,28
198,286,167,318
199,187,119,191
200,311,148,249
201,345,257,115
202,272,62,252
203,292,213,8
204,248,170,12
205,293,211,14
206,238,181,13
207,438,342,24
208,286,187,24
209,346,216,16
210,279,194,33
211,505,345,46
212,447,307,42
213,204,131,20
214,210,231,57
215,412,358,96
216,261,239,33
217,315,236,39
218,257,237,43
219,455,373,82
220,304,311,38
221,240,258,110
222,211,278,81
223,236,272,88
224,219,292,87
225,195,186,29
226,424,395,41
227,361,489,79
228,184,180,31
229,158,206,23
230,452,516,55
231,291,215,76
232,470,326,40
233,291,211,61
234,388,234,39
235,449,316,104
236,375,211,54
237,359,245,22
238,261,202,22
239,516,337,22
240,258,157,16
241,360,268,65
242,262,200,60
243,533,277,39
244,436,218,161
245,562,353,27
246,429,223,21
247,359,172,22
248,584,276,184
249,501,242,32
250,492,230,36
251,676,304,50
252,520,216,47
253,305,98,154
254,251,188,211
255,364,162,15
256,341,159,27
257,329,154,26
258,325,153,21
259,308,143,25
260,625,262,131
261,251,86,22
262,596,184,265
263,293,123,135
264,400,135,111
265,146,79,442
266,211,109,291
267,337,149,163
268,510,139,74
269,318,179,33
270,350,204,295
271,207,120,123
272,341,361,386
273,310,197,103
274,263,113,100
275,280,308,27
276,520,245,236
277,582,294,28
278,590,361,68
Total,99079,57549,24740
