,AIADMK+,DMK,Others
0,ADMK,DMK,"['Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others']"
0,618,475,24
1,451,326,28
2,477,332,33
3,345,392,32
4,617,361,60
5,321,268,34
6,395,251,25
7,400,417,45
8,257,225,24
9,369,284,21
10,357,365,42
11,416,432,44
12,366,207,27
13,431,145,27
14,429,354,19
15,609,320,39
16,391,417,18
17,486,329,26
18,558,345,17
19,398,222,8
20,426,236,12
21,576,281,19
22,437,230,14
23,524,285,18
24,437,204,17
25,377,199,9
26,513,414,35
27,555,352,26
28,478,298,31
29,448,317,18
30,502,339,51
31,534,312,49
32,463,292,43
33,347,175,41
34,367,178,66
35,443,357,59
36,345,299,36
37,501,334,50
38,390,229,57
39,399,216,57
40,399,251,64
41,341,283,31
42,302,217,44
43,464,299,37
44,484,512,47
45,135,84,10
46,299,481,13
47,236,236,27
48,274,271,26
49,302,288,25
50,352,308,27
51,372,304,42
52,292,190,19
53,279,233,26
54,389,295,24
55,242,179,17
56,404,321,18
57,308,239,31
58,283,223,18
59,348,265,35
60,300,338,32
61,258,350,20
62,309,310,43
63,338,266,29
64,405,385,38
65,318,316,31
66,421,357,45
67,446,344,27
68,485,303,23
69,439,230,21
70,496,555,31
71,419,231,17
72,322,240,25
73,322,238,17
74,252,156,9
75,442,301,29
76,298,292,29
77,401,368,31
78,441,382,35
79,256,250,10
80,274,264,25
81,312,363,30
82,377,336,21
83,209,334,20
84,232,400,23
85,165,256,21
86,364,258,16
87,351,266,15
88,471,381,26
89,373,424,23
90,387,322,33
91,476,424,25
92,275,266,20
93,429,222,25
94,333,262,35
95,418,374,21
96,368,295,34
97,448,308,27
98,479,383,75
99,366,412,63
100,392,385,74
101,413,478,46
102,401,440,42
103,433,367,35
104,679,313,49
105,217,252,30
106,210,275,38
107,426,323,38
108,122,92,7
109,197,136,8
110,451,344,37
111,456,388,42
112,268,202,39
113,264,214,23
114,284,234,43
115,288,188,27
116,192,177,28
117,325,238,37
118,387,211,57
119,349,327,37
120,433,348,45
121,308,313,36
122,393,264,30
123,382,269,19
124,297,344,51
125,276,126,44
126,169,138,28
127,327,311,10
128,204,201,18
129,307,337,13
130,259,219,42
131,390,387,63
132,330,258,17
133,356,227,24
134,517,345,36
135,409,328,75
136,480,354,50
137,473,285,44
138,296,339,57
139,286,379,36
140,268,298,43
141,291,298,41
142,325,388,47
143,344,294,74
144,350,367,44
145,242,235,26
146,284,354,19
147,250,253,30
148,304,464,46
149,475,375,40
150,315,386,43
151,444,390,55
152,188,212,23
153,343,287,49
154,429,215,45
155,307,288,76
156,372,343,45
157,409,378,50
158,378,297,24
159,203,265,41
160,198,254,35
161,266,180,26
162,228,173,20
163,200,233,28
164,328,189,25
165,311,190,26
166,203,263,17
167,261,219,35
168,372,179,39
169,388,475,33
170,428,491,28
171,312,280,34
172,312,251,21
173,403,312,22
174,414,321,41
175,263,190,27
176,291,192,10
177,475,378,24
178,256,358,29
179,303,176,35
180,470,342,46
181,422,372,44
182,334,307,34
183,402,220,48
184,361,269,34
185,276,277,24
186,282,287,41
187,423,421,38
188,328,495,44
189,516,366,49
190,433,441,34
191,379,385,41
192,296,284,27
193,318,368,41
194,251,444,46
195,351,272,32
196,464,254,54
197,311,262,55
198,321,226,26
199,408,271,52
200,342,246,18
201,469,420,65
202,414,490,49
203,501,371,49
204,305,218,31
205,164,240,40
206,207,259,40
207,368,378,32
208,267,292,32
209,303,283,29
210,401,380,65
211,468,320,52
212,222,126,28
213,404,425,34
214,415,398,28
215,371,344,16
216,430,343,25
217,437,407,29
218,437,288,22
219,275,363,29
220,218,346,32
221,361,250,26
222,475,306,33
223,368,354,49
224,333,391,47
225,310,278,39
226,280,261,41
227,459,365,43
228,488,481,42
229,315,252,44
230,470,344,53
231,468,351,37
232,452,424,34
233,387,413,29
234,184,206,41
235,172,247,38
236,371,367,57
237,303,340,78
238,347,336,44
239,274,223,42
240,181,193,36
241,360,391,51
242,311,342,103
243,424,358,37
244,389,381,58
245,471,318,33
246,319,288,29
247,406,362,39
248,567,507,51
249,484,456,24
250,355,134,24
251,351,401,21
252,358,480,30
Total,91669,77602,8801
