,AIADMK+,DMK,Others
0,ADMK,DMK,"['Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others']"
0,451,279,26
1,325,306,17
2,403,253,16
3,392,238,17
4,310,274,21
5,361,238,20
6,350,172,17
7,267,307,20
8,331,157,19
9,280,190,19
10,545,341,76
11,294,120,15
12,491,254,23
13,174,292,9
14,493,276,21
15,172,254,2
16,504,434,36
17,365,426,12
18,557,323,25
19,370,290,21
20,273,209,11
21,288,97,13
22,481,369,28
23,446,368,18
24,350,406,32
25,473,388,25
26,323,264,19
27,203,273,10
28,363,302,26
29,469,340,20
30,570,365,44
31,481,327,39
32,543,378,41
33,282,172,27
34,243,356,21
35,388,260,14
36,274,161,19
37,365,288,120
38,360,205,29
39,456,394,54
40,303,220,23
41,292,298,11
42,584,306,36
43,363,276,26
44,350,250,12
45,300,223,23
46,362,130,24
47,367,191,15
48,292,281,24
49,459,274,24
50,396,266,12
51,409,222,37
52,251,175,19
53,443,215,17
54,509,322,35
55,618,278,61
56,441,365,49
57,276,188,10
58,342,207,14
59,323,260,19
60,281,203,19
61,302,269,36
62,392,221,14
63,480,212,41
64,285,366,67
65,593,255,62
66,604,228,18
67,360,284,32
68,320,404,22
69,372,316,23
70,270,334,26
71,347,178,19
72,359,197,20
73,415,379,18
74,617,282,66
75,359,248,68
76,340,225,22
77,390,247,13
78,348,246,34
79,369,153,25
80,471,474,32
81,356,432,15
82,277,265,13
83,364,279,21
84,352,398,26
85,358,217,26
86,558,448,32
87,435,546,17
88,327,279,20
89,284,302,22
90,452,407,41
91,450,240,22
92,378,453,26
93,154,556,25
94,289,513,20
95,312,485,42
96,381,400,29
97,397,367,38
98,348,458,20
99,231,209,10
100,255,266,22
101,322,290,18
102,193,168,12
103,241,286,12
104,261,314,32
105,326,361,17
106,235,219,7
107,276,397,29
108,301,297,12
109,346,380,39
110,385,427,39
111,311,241,16
112,258,321,20
113,232,283,27
114,205,196,11
115,264,206,10
116,304,278,18
117,268,197,21
118,339,289,23
119,254,282,15
120,311,305,53
121,316,317,20
122,284,328,27
123,277,240,62
124,400,389,31
125,273,275,24
126,133,256,10
127,314,292,24
128,370,405,15
129,286,317,59
130,249,252,31
131,369,390,66
132,481,324,17
133,341,347,29
134,450,379,23
135,219,278,25
136,251,325,26
137,359,436,46
138,381,328,57
139,470,469,67
140,311,329,38
141,222,289,8
142,180,294,21
143,226,187,45
144,343,371,12
145,227,337,20
146,238,274,24
147,237,315,19
148,302,330,34
149,485,345,24
150,309,211,14
151,335,265,56
152,394,310,40
153,226,271,37
154,359,356,83
155,423,354,41
156,299,287,32
157,350,356,31
158,354,350,53
159,437,450,52
160,212,306,19
161,191,189,10
162,376,309,14
163,315,314,24
164,338,218,20
165,280,283,15
166,483,355,22
167,383,287,33
168,454,424,45
169,329,331,24
170,473,463,21
171,267,199,13
172,330,367,30
173,130,188,10
174,168,210,19
175,393,264,12
176,404,256,15
177,444,240,25
178,494,300,30
179,398,215,42
180,521,465,46
181,532,170,14
182,507,351,29
183,324,443,17
184,570,338,39
185,424,268,13
186,320,235,18
187,315,245,4
188,300,279,12
189,386,297,43
190,382,236,37
191,471,497,24
192,379,446,38
193,229,303,20
194,428,298,8
195,197,122,16
196,171,162,13
197,396,466,18
198,108,260,16
199,350,295,27
200,268,329,10
201,347,372,23
202,404,412,36
203,422,344,21
204,263,204,12
205,272,217,4
206,346,381,14
207,237,506,21
208,406,542,31
209,458,323,34
210,373,324,30
211,276,265,18
212,420,460,31
213,441,486,34
214,241,283,21
215,334,414,28
216,327,240,17
217,467,457,26
218,323,336,21
219,276,172,22
220,247,297,20
221,164,298,13
222,196,330,11
223,276,239,9
224,432,450,28
225,239,350,11
226,238,227,19
227,283,254,26
228,254,203,6
229,245,218,24
230,293,216,26
231,296,282,51
232,300,379,17
233,396,380,28
234,209,341,15
235,199,308,27
236,477,490,37
237,409,333,53
238,441,316,85
239,433,359,36
240,388,338,21
241,367,323,26
242,232,224,23
243,231,423,27
244,337,271,6
245,347,328,26
246,447,454,23
247,378,240,36
248,462,468,28
249,297,363,20
250,224,244,12
251,330,196,26
252,431,409,35
253,190,223,15
254,456,373,24
255,354,333,30
256,341,268,27
257,428,337,18
258,204,271,16
259,364,339,14
260,254,283,26
261,324,284,16
262,480,262,33
263,352,261,24
264,251,346,9
265,300,248,20
Total,91959,81239,6943
