,AIADMK+,DMK,PWF,NDA,PMK,NTK,Others
0,,DMK,,BJP,,,"['BJP', 'DMK', 'BSP', 'ALL INDIA FORWARD BLOC.', 'JMM', 'INDEPENDENT']"
0,0,249,0,7,0,0,393
1,0,175,0,6,0,0,326
2,0,234,0,4,0,0,485
3,0,141,0,6,0,0,562
4,0,142,0,7,0,0,294
5,0,129,0,2,0,0,146
6,0,85,0,1,0,0,309
7,0,223,0,10,0,0,373
8,0,294,0,8,0,0,284
9,0,207,0,4,0,0,400
10,0,347,0,8,0,0,426
11,0,354,0,5,0,0,652
12,0,350,0,8,0,0,457
13,0,241,0,9,0,0,452
14,0,177,0,6,0,0,173
15,0,210,0,5,0,0,464
16,0,282,0,6,0,0,516
17,0,146,0,5,0,0,312
18,0,261,0,3,0,0,266
19,0,98,0,5,0,0,180
20,0,140,0,7,0,0,366
21,0,98,0,3,0,0,293
22,0,132,0,4,0,0,325
23,0,282,0,7,0,0,353
24,0,430,0,7,0,0,446
25,0,339,0,5,0,0,427
26,0,431,0,9,0,0,300
27,0,585,0,9,0,0,284
28,0,225,0,5,0,0,306
29,0,210,0,8,0,0,437
30,0,218,0,9,0,0,443
31,0,241,0,12,0,0,721
32,0,136,0,5,0,0,646
33,0,250,0,6,0,0,276
34,0,291,0,4,0,0,249
35,0,195,0,8,0,0,579
36,0,267,0,4,0,0,148
37,0,372,0,13,0,0,507
38,0,204,0,6,0,0,345
39,0,258,0,10,0,0,591
40,0,273,0,14,0,0,593
41,0,266,0,5,0,0,402
42,0,434,0,15,0,0,569
43,0,299,0,13,0,0,361
44,0,345,0,7,0,0,296
45,0,269,0,13,0,0,251
46,0,416,0,7,0,0,374
47,0,436,0,6,0,0,399
48,0,293,0,17,0,0,269
49,0,352,0,5,0,0,368
50,0,354,0,14,0,0,402
51,0,296,0,10,0,0,607
52,0,530,0,10,0,0,621
53,0,457,0,18,0,0,412
54,0,405,0,10,0,0,550
55,0,204,0,2,0,0,398
56,0,261,0,3,0,0,418
57,0,355,0,7,0,0,520
58,0,227,0,9,0,0,398
59,0,291,0,6,0,0,588
60,0,601,0,7,0,0,447
61,0,288,0,7,0,0,479
62,0,137,0,0,0,0,411
63,0,160,0,3,0,0,227
64,0,199,0,5,0,0,169
65,0,252,0,7,0,0,431
66,0,193,0,3,0,0,263
67,0,252,0,15,0,0,345
68,0,243,0,3,0,0,195
69,0,308,0,5,0,0,351
70,0,233,0,1,0,0,387
71,0,305,0,8,0,0,585
72,0,152,0,7,0,0,385
73,0,310,0,6,0,0,365
74,0,448,0,9,0,0,255
75,0,179,0,3,0,0,205
76,0,244,0,3,0,0,303
77,0,178,0,8,0,0,305
78,0,309,0,2,0,0,357
79,0,157,0,2,0,0,174
80,0,392,0,3,0,0,266
81,0,259,0,4,0,0,313
82,0,365,0,8,0,0,601
83,0,410,0,10,0,0,443
84,0,412,0,7,0,0,280
85,0,274,0,10,0,0,521
86,0,291,0,6,0,0,403
87,0,360,0,22,0,0,437
88,0,167,0,7,0,0,733
89,0,77,0,2,0,0,626
90,0,166,0,8,0,0,598
91,0,131,0,3,0,0,476
92,0,111,0,4,0,0,514
93,0,137,0,3,0,0,271
94,0,195,0,2,0,0,625
95,0,274,0,4,0,0,516
96,0,125,0,0,0,0,591
97,0,144,0,3,0,0,502
98,0,224,0,5,0,0,603
99,0,146,0,2,0,0,313
100,0,123,0,5,0,0,351
101,0,113,0,2,0,0,286
102,0,130,0,8,0,0,628
103,0,144,0,4,0,0,937
104,0,371,0,14,0,0,573
105,0,107,0,4,0,0,490
106,0,295,0,6,0,0,529
107,0,143,0,6,0,0,387
108,0,134,0,5,0,0,478
109,0,186,0,7,0,0,338
110,0,423,0,12,0,0,504
111,0,196,0,3,0,0,457
112,0,209,0,10,0,0,326
113,0,257,0,1,0,0,392
114,0,293,0,3,0,0,392
115,0,271,0,6,0,0,286
116,0,197,0,3,0,0,217
117,0,153,0,1,0,0,431
118,0,256,0,7,0,0,595
119,0,207,0,8,0,0,342
120,0,183,0,2,0,0,304
121,0,244,0,3,0,0,415
122,0,152,0,2,0,0,200
123,0,219,0,7,0,0,345
124,0,203,0,1,0,0,143
125,0,228,0,3,0,0,302
126,0,247,0,7,0,0,412
127,0,183,0,3,0,0,266
128,0,189,0,6,0,0,363
129,0,330,0,5,0,0,277
130,0,197,0,7,0,0,329
131,0,288,0,10,0,0,288
132,0,290,0,10,0,0,288
133,0,365,0,14,0,0,307
134,0,165,0,3,0,0,142
135,0,378,0,8,0,0,526
136,0,318,0,5,0,0,331
137,0,272,0,2,0,0,258
138,0,360,0,9,0,0,197
139,0,257,0,7,0,0,466
140,0,306,0,10,0,0,569
141,0,156,0,4,0,0,202
142,0,308,0,6,0,0,406
143,0,234,0,6,0,0,316
144,0,132,0,0,0,0,178
145,0,227,0,9,0,0,308
146,0,130,0,0,0,0,236
147,0,192,0,1,0,0,601
148,0,252,0,3,0,0,335
149,0,237,0,5,0,0,451
150,0,166,0,4,0,0,479
151,0,169,0,3,0,0,386
152,0,360,0,5,0,0,558
153,0,303,0,7,0,0,483
154,0,186,0,8,0,0,413
155,0,93,0,4,0,0,350
156,0,228,0,6,0,0,305
157,0,378,0,8,0,0,507
158,0,194,0,8,0,0,395
159,0,296,0,5,0,0,284
160,0,99,0,3,0,0,143
161,0,270,0,15,0,0,520
162,0,203,0,4,0,0,420
163,0,175,0,5,0,0,459
164,0,284,0,4,0,0,262
165,0,277,0,4,0,0,166
166,0,279,0,0,0,0,236
167,0,107,0,4,0,0,182
168,0,226,0,3,0,0,390
169,0,331,0,9,0,0,532
170,0,317,0,10,0,0,291
171,0,252,0,6,0,0,330
172,0,302,0,6,0,0,390
173,0,302,0,3,0,0,437
174,0,276,0,7,0,0,203
175,0,362,0,10,0,0,218
176,0,265,0,6,0,0,137
177,0,299,0,20,0,0,386
178,0,178,0,5,0,0,462
179,0,322,0,3,0,0,212
180,0,136,0,4,0,0,488
181,0,220,0,13,0,0,421
182,0,444,0,6,0,0,130
183,0,278,0,2,0,0,300
184,0,125,0,6,0,0,457
185,0,366,0,8,0,0,404
186,0,461,0,3,0,0,126
187,0,378,0,3,0,0,126
188,0,552,0,7,0,0,326
189,0,582,0,10,0,0,328
190,0,292,0,3,0,0,427
191,0,403,0,6,0,0,276
192,0,269,0,9,0,0,322
193,0,304,0,19,0,0,350
194,0,271,0,19,0,0,431
195,0,471,0,8,0,0,242
196,0,192,0,10,0,0,500
197,0,278,0,30,0,0,450
198,0,373,0,38,0,0,455
199,0,348,0,20,0,0,574
200,0,192,0,20,0,0,377
201,0,330,0,12,0,0,170
202,0,320,0,12,0,0,507
203,0,472,0,39,0,0,421
204,0,366,0,10,0,0,478
205,0,137,0,2,0,0,208
206,0,194,0,1,0,0,154
207,0,704,0,8,0,0,108
208,0,150,0,5,0,0,274
209,0,309,0,12,0,0,378
210,0,333,0,12,0,0,527
211,0,287,0,11,0,0,193
212,0,369,0,12,0,0,282
213,0,435,0,12,0,0,448
214,0,197,0,11,0,0,683
215,0,607,0,15,0,0,322
216,0,449,0,21,0,0,470
217,0,397,0,21,0,0,333
218,0,353,0,12,0,0,142
219,0,147,0,2,0,0,407
220,0,181,0,2,0,0,362
221,0,199,0,13,0,0,440
222,0,174,0,4,0,0,319
223,0,177,0,22,0,0,480
224,0,523,0,1,0,0,59
225,0,284,0,8,0,0,393
226,0,225,0,4,0,0,167
227,0,254,0,8,0,0,608
228,0,320,0,11,0,0,565
229,0,396,0,3,0,0,220
230,0,265,0,9,0,0,390
231,0,534,0,5,0,0,91
232,0,495,0,12,0,0,519
233,0,501,0,5,0,0,118
234,0,714,0,8,0,0,106
235,0,174,0,2,0,0,31
236,0,566,0,4,0,0,98
237,0,345,0,5,0,0,343
238,0,248,0,6,0,0,425
239,0,148,0,0,0,0,295
240,0,476,0,15,0,0,175
