,AIADMK+,DMK,PWF,NDA,PMK,NTK,Others
0,ADMK,INC,,BJP,,,"['INC', 'AIADMK', 'BSP', 'BJP', 'PURATCHI M BHARATHAM', 'LOK JAN SHAKTI PARTY', 'INDEPENDENT']"
0,154,71,0,1,0,0,29
1,496,268,0,24,0,0,53
2,287,128,0,7,0,0,39
3,409,219,0,20,0,0,35
4,373,108,0,3,0,0,43
5,317,153,0,11,0,0,27
6,387,162,0,1,0,0,28
7,525,175,0,5,0,0,43
8,352,191,0,7,0,0,43
9,150,72,0,1,0,0,24
10,451,236,0,7,0,0,43
11,336,211,0,9,0,0,35
12,316,90,0,5,0,0,25
13,305,145,0,5,0,0,14
14,425,210,0,5,0,0,62
15,422,226,0,4,0,0,34
16,461,227,0,11,0,0,31
17,596,290,0,20,0,0,31
18,367,153,0,10,0,0,15
19,533,323,0,13,0,0,55
20,435,262,0,8,0,0,16
21,400,145,0,5,0,0,61
22,417,188,0,23,0,0,43
23,310,177,0,10,0,0,9
24,303,163,0,9,0,0,18
25,464,251,0,9,0,0,45
26,400,189,0,7,0,0,44
27,315,184,0,4,0,0,24
28,369,260,0,4,0,0,23
29,619,219,0,5,0,0,40
30,586,119,0,4,0,0,46
31,392,159,0,4,0,0,24
32,379,156,0,5,0,0,46
33,579,256,0,13,0,0,35
34,408,115,0,5,0,0,52
35,594,182,0,12,0,0,36
36,470,115,0,5,0,0,73
37,696,181,0,18,0,0,57
38,343,216,0,13,0,0,17
39,292,114,0,3,0,0,9
40,330,235,0,3,0,0,19
41,304,110,0,11,0,0,16
42,295,109,0,3,0,0,21
43,479,263,0,6,0,0,50
44,340,93,0,1,0,0,25
45,343,97,0,4,0,0,35
46,441,269,0,5,0,0,47
47,422,270,0,3,0,0,25
48,256,197,0,0,0,0,12
49,222,94,0,4,0,0,16
50,506,295,0,5,0,0,63
51,99,88,0,1,0,0,21
52,244,150,0,13,0,0,26
53,341,193,0,10,0,0,38
54,535,253,0,6,0,0,69
55,382,215,0,3,0,0,61
56,499,262,0,2,0,0,59
57,500,320,0,6,0,0,32
58,378,170,0,2,0,0,28
59,364,257,0,4,0,0,35
60,312,133,0,1,0,0,12
61,310,167,0,10,0,0,23
62,415,164,0,2,0,0,39
63,121,201,0,3,0,0,26
64,482,204,0,2,0,0,35
65,512,346,0,6,0,0,44
66,200,67,0,1,0,0,41
67,311,262,0,3,0,0,24
68,398,240,0,21,0,0,48
69,559,162,0,2,0,0,25
70,608,193,0,1,0,0,56
71,555,232,0,2,0,0,20
72,582,220,0,7,0,0,40
73,330,186,0,0,0,0,28
74,290,85,0,2,0,0,27
75,265,154,0,3,0,0,16
76,644,143,0,3,0,0,42
77,461,177,0,4,0,0,60
78,459,318,0,11,0,0,61
79,279,242,0,7,0,0,26
80,186,145,0,2,0,0,11
81,401,352,0,9,0,0,23
82,224,141,0,4,0,0,20
83,381,271,0,15,0,0,28
84,329,157,0,4,0,0,46
85,407,349,0,2,0,0,76
86,245,221,0,7,0,0,46
87,510,321,0,5,0,0,67
88,192,162,0,3,0,0,7
89,317,224,0,3,0,0,31
90,263,103,0,2,0,0,25
91,301,221,0,3,0,0,44
92,575,274,0,3,0,0,51
93,411,248,0,8,0,0,41
94,220,149,0,3,0,0,21
95,179,127,0,2,0,0,18
96,504,123,0,6,0,0,157
97,168,119,0,3,0,0,26
98,352,123,0,2,0,0,56
99,537,181,0,10,0,0,27
100,393,192,0,1,0,0,23
101,217,144,0,1,0,0,16
102,228,67,0,3,0,0,12
103,468,289,0,0,0,0,39
104,538,286,0,8,0,0,57
105,293,202,0,6,0,0,31
106,278,262,0,9,0,0,35
107,210,125,0,1,0,0,20
108,265,173,0,2,0,0,30
109,377,263,0,1,0,0,49
110,224,122,0,4,0,0,35
111,427,349,0,14,0,0,44
112,288,171,0,8,0,0,19
113,276,195,0,3,0,0,20
114,326,167,0,4,0,0,28
115,377,167,0,3,0,0,22
116,228,249,0,14,0,0,21
117,289,142,0,8,0,0,68
118,388,171,0,6,0,0,21
119,338,297,0,4,0,0,42
120,174,153,0,2,0,0,21
121,179,245,0,1,0,0,13
122,402,231,0,4,0,0,28
123,379,150,0,2,0,0,19
124,428,296,0,1,0,0,27
125,391,144,0,1,0,0,10
126,360,260,0,5,0,0,27
127,320,162,0,1,0,0,13
128,431,189,0,1,0,0,15
129,493,254,0,6,0,0,22
130,386,134,0,3,0,0,25
131,193,275,0,0,0,0,21
132,382,144,0,6,0,0,17
133,370,119,0,3,0,0,19
134,561,285,0,15,0,0,28
135,333,201,0,2,0,0,16
136,435,178,0,3,0,0,37
137,254,182,0,2,0,0,30
138,639,190,0,9,0,0,66
139,388,212,0,1,0,0,16
140,216,119,0,1,0,0,35
141,493,273,0,8,0,0,33
142,450,204,0,14,0,0,27
143,350,262,0,19,0,0,25
144,280,245,0,9,0,0,22
145,422,246,0,7,0,0,24
146,401,177,0,4,0,0,32
147,413,367,0,11,0,0,22
148,251,207,0,5,0,0,9
149,337,267,0,16,0,0,6
150,326,295,0,9,0,0,28
151,431,314,0,19,0,0,15
152,362,238,0,5,0,0,35
153,531,290,0,13,0,0,24
154,594,262,0,10,0,0,38
155,368,160,0,4,0,0,33
156,221,223,0,3,0,0,16
157,318,151,0,6,0,0,26
158,525,315,0,22,0,0,41
159,337,288,0,12,0,0,37
160,356,118,0,11,0,0,16
161,617,246,0,28,0,0,33
162,648,134,0,14,0,0,48
163,267,207,0,21,0,0,15
164,373,162,0,7,0,0,26
165,710,137,0,7,0,0,36
166,323,341,0,2,0,0,33
167,276,130,0,5,0,0,24
168,633,277,0,3,0,0,24
169,485,121,0,5,0,0,14
170,113,289,0,1,0,0,17
171,221,493,0,1,0,0,18
172,597,199,0,1,0,0,28
173,399,157,0,1,0,0,82
174,266,89,0,2,0,0,59
175,420,197,0,4,0,0,28
176,419,208,0,1,0,0,23
177,386,200,0,3,0,0,43
178,400,104,0,5,0,0,27
179,312,128,0,4,0,0,37
180,507,310,0,9,0,0,55
181,634,175,0,4,0,0,76
182,493,288,0,16,0,0,89
183,406,223,0,2,0,0,27
184,274,151,0,5,0,0,25
185,330,273,0,4,0,0,32
186,478,129,0,9,0,0,71
187,296,158,0,0,0,0,31
188,404,257,0,2,0,0,30
189,469,303,0,7,0,0,40
190,276,155,0,5,0,0,26
191,414,198,0,7,0,0,29
192,423,135,0,2,0,0,30
193,361,113,0,1,0,0,43
194,739,221,0,8,0,0,56
195,404,155,0,4,0,0,28
196,359,102,0,5,0,0,68
197,582,256,0,6,0,0,55
198,512,170,0,3,0,0,26
199,366,224,0,6,0,0,28
200,323,204,0,1,0,0,18
201,322,152,0,2,0,0,17
202,564,297,0,4,0,0,43
203,504,273,0,3,0,0,74
204,282,135,0,2,0,0,16
205,345,277,0,3,0,0,50
206,465,263,0,13,0,0,54
207,446,264,0,18,0,0,59
208,444,228,0,0,0,0,24
209,269,112,0,1,0,0,5
210,568,141,0,2,0,0,34
211,504,155,0,13,0,0,30
212,606,287,0,4,0,0,35
213,279,321,0,3,0,0,21
214,252,111,0,1,0,0,21
215,379,301,0,2,0,0,39
216,280,320,0,8,0,0,21
217,362,165,0,7,0,0,53
218,503,245,0,11,0,0,54
219,298,180,0,5,0,0,25
220,648,183,0,2,0,0,41
221,679,106,0,9,0,0,32
222,376,306,0,7,0,0,25
223,541,152,0,13,0,0,25
224,578,211,0,6,0,0,38
225,732,181,0,10,0,0,34
226,402,145,0,2,0,0,48
227,352,108,0,5,0,0,23
228,252,97,0,0,0,0,12
229,500,251,0,35,0,0,35
230,132,139,0,0,0,0,10
231,431,329,0,7,0,0,28
232,261,346,0,2,0,0,25
233,406,150,0,3,0,0,18
234,284,232,0,4,0,0,18
235,446,173,0,1,0,0,46
236,364,205,0,18,0,0,16
237,388,225,0,11,0,0,26
238,444,249,0,6,0,0,24
239,358,178,0,4,0,0,20
240,249,136,0,5,0,0,32
241,367,203,0,20,0,0,32
242,637,279,0,8,0,0,44
243,388,139,0,4,0,0,19
244,401,152,0,0,0,0,39
245,495,239,0,12,0,0,25
246,372,190,0,9,0,0,21
247,438,223,0,4,0,0,51
248,276,123,0,5,0,0,20
249,446,211,0,6,0,0,51
250,545,319,0,7,0,0,50
251,563,200,0,4,0,0,42
252,500,232,0,8,0,0,64
253,309,182,0,2,0,0,6
254,473,196,0,2,0,0,22
255,372,102,0,2,0,0,21
256,419,205,0,0,0,0,11
257,357,285,0,0,0,0,21
258,420,146,0,3,0,0,30
259,326,154,0,1,0,0,20
260,549,274,0,11,0,0,30
261,606,187,0,15,0,0,40
262,323,193,0,11,0,0,30
263,365,187,0,20,0,0,42
264,272,106,0,2,0,0,35
265,378,223,0,7,0,0,26
Total,104423,53512,0,1626,0,0,8826
