,AIADMK+,DMK,Others
0,ADMK,INC,"['Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others']"
0,434,143,62
1,311,91,34
2,392,132,48
3,458,175,48
4,375,179,77
5,559,167,91
6,531,237,43
7,440,198,65
8,567,276,67
9,593,161,67
10,698,265,49
11,456,285,69
12,393,271,79
13,551,320,79
14,434,241,65
15,438,240,62
16,673,240,38
17,257,154,43
18,299,167,93
19,549,299,61
20,465,185,49
21,448,207,65
22,468,232,62
23,661,263,78
24,244,158,46
25,407,222,50
26,259,149,13
27,474,192,73
28,513,253,84
29,480,192,76
30,387,242,52
31,381,173,41
32,390,173,30
33,659,295,67
34,644,283,82
35,521,219,48
36,401,177,56
37,456,205,95
38,578,359,83
39,578,219,82
40,562,229,79
41,356,144,80
42,370,156,77
43,230,126,51
44,376,157,69
45,453,180,65
46,426,234,68
47,415,213,72
48,456,250,57
49,505,199,72
50,488,230,64
51,376,340,83
52,455,389,82
53,367,239,88
54,353,208,66
55,431,225,77
56,353,201,62
57,551,162,48
58,511,188,63
59,497,215,48
60,475,325,49
61,508,265,64
62,425,192,69
63,305,283,36
64,424,211,84
65,269,126,46
66,448,324,82
67,446,301,80
68,354,239,91
69,411,208,108
70,300,255,94
71,333,243,93
72,287,306,31
73,541,256,45
74,476,208,84
75,423,502,61
76,380,227,73
77,449,360,47
78,473,310,70
79,230,140,24
80,618,300,43
81,568,262,62
82,440,243,50
83,319,172,30
84,426,274,108
85,544,366,63
86,413,307,60
87,511,342,81
88,316,298,66
89,559,323,64
90,377,227,71
91,395,305,44
92,468,325,72
93,435,340,96
94,376,327,59
95,461,190,132
96,248,118,42
97,497,327,80
98,550,254,72
99,371,232,124
100,430,204,87
101,470,267,66
102,481,195,92
103,524,254,136
104,416,282,68
105,467,354,86
106,397,201,82
107,405,311,47
108,372,368,60
109,438,438,104
110,373,280,72
111,540,313,87
112,556,254,64
113,431,273,91
114,358,233,133
115,344,203,100
116,236,223,95
117,286,195,114
118,326,169,78
119,411,180,70
120,415,244,193
121,466,254,103
122,412,203,108
123,364,243,166
124,337,427,71
125,379,413,63
126,392,238,76
127,285,190,45
128,419,207,44
129,390,299,72
130,445,234,84
131,353,329,120
132,574,152,48
133,556,260,118
134,580,271,100
135,446,341,38
136,646,274,73
137,352,244,50
138,602,249,77
139,349,304,114
140,397,455,55
141,455,238,80
142,348,287,60
143,375,424,62
144,661,272,79
145,388,376,51
146,369,204,41
147,393,193,35
148,515,230,53
149,463,288,45
150,408,199,48
151,460,222,48
152,367,222,30
153,251,179,33
154,522,276,35
155,584,285,62
156,497,256,59
157,518,243,41
158,455,374,58
159,486,310,57
160,353,212,66
161,333,207,35
162,532,274,48
163,528,355,46
164,340,319,61
165,326,222,73
166,335,309,67
167,500,140,85
168,428,490,66
169,291,154,52
170,339,245,45
171,356,395,49
172,468,347,68
173,498,305,66
174,460,334,87
175,428,334,40
176,429,301,56
177,235,252,50
178,350,300,68
179,432,301,65
180,444,289,73
181,262,349,57
182,401,318,82
183,283,273,74
184,308,359,52
185,274,294,24
186,324,407,45
187,304,390,59
188,454,348,78
189,519,332,39
190,466,348,40
191,559,400,39
192,307,211,16
193,460,440,68
194,108,60,30
195,456,218,100
196,353,373,87
197,300,220,40
198,325,197,44
199,454,202,51
200,312,362,96
201,320,259,68
202,297,185,54
203,409,283,67
204,266,334,73
205,321,299,56
206,239,284,43
207,446,246,103
208,464,277,93
209,347,343,76
210,257,245,52
211,312,185,50
Total,89449,54969,14242
