,AIADMK+,DMK,Others
0,ADMK,PMK,"['Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others']"
0,374,390,226
1,164,131,90
2,277,349,145
3,402,60,168
4,429,129,135
5,236,131,128
6,303,234,178
7,197,258,380
8,245,193,273
9,359,265,215
10,371,188,171
11,78,245,143
12,272,151,214
13,278,245,109
14,353,269,209
15,330,98,238
16,199,131,350
17,277,138,160
18,351,157,390
19,389,218,382
20,329,216,196
21,508,201,370
22,389,25,435
23,273,220,380
24,141,121,217
25,558,277,212
26,309,99,282
27,194,200,192
28,399,301,354
29,248,183,329
30,217,84,260
31,435,179,397
32,303,155,261
33,374,159,421
34,351,191,205
35,496,73,114
36,267,135,231
37,317,103,241
38,598,27,231
39,273,155,493
40,259,109,422
41,261,127,600
42,135,13,489
43,116,12,324
44,333,187,282
45,212,48,443
46,602,108,268
47,249,119,350
48,201,38,283
49,327,105,372
50,241,111,466
51,125,117,191
52,240,78,399
53,350,126,293
54,387,47,208
55,291,165,224
56,281,45,502
57,220,36,350
58,474,114,453
59,450,68,437
60,130,72,405
61,242,66,369
62,150,41,278
63,235,64,441
64,351,40,308
65,240,49,592
66,144,28,366
67,328,16,556
68,342,80,535
69,148,39,811
70,160,25,445
71,96,22,559
72,271,157,653
73,256,43,344
74,215,114,561
75,173,33,387
76,325,23,437
77,357,60,442
78,163,42,721
79,259,42,696
80,156,28,675
81,146,77,252
82,428,72,292
83,311,66,335
84,290,78,251
85,243,64,225
86,272,95,210
87,560,235,259
88,444,211,241
89,368,162,173
90,225,91,224
91,248,89,240
92,315,87,222
93,278,73,199
94,178,33,107
95,369,115,404
96,375,43,520
97,359,127,221
98,338,207,401
99,262,100,266
100,181,134,203
101,350,419,233
102,459,238,400
103,571,173,112
104,613,133,105
105,373,211,221
106,430,396,208
107,362,266,114
108,285,138,300
109,325,124,228
110,245,210,140
111,130,121,181
112,277,263,75
113,155,128,274
114,306,174,121
115,529,93,81
116,282,127,130
117,150,216,275
118,189,188,201
119,273,189,265
120,242,116,151
121,660,166,106
122,339,125,78
123,260,156,110
124,293,188,134
125,471,187,187
126,393,247,249
127,615,128,221
128,369,12,40
129,153,184,395
130,137,233,354
131,301,106,529
132,99,65,322
133,450,47,337
134,312,30,136
135,540,58,122
136,482,70,139
137,511,90,156
138,166,109,249
139,185,74,427
140,280,72,78
141,129,83,505
142,138,54,466
143,122,20,501
144,142,10,844
145,67,11,464
146,63,11,493
147,142,15,674
148,282,305,361
149,161,124,239
150,124,86,232
151,155,139,397
152,181,123,351
153,589,127,175
154,615,136,191
155,320,183,501
156,303,201,458
157,314,184,407
158,304,57,120
159,320,77,120
160,418,107,154
161,209,254,270
162,285,37,52
163,472,192,195
164,604,138,142
165,482,94,53
166,545,182,156
167,524,236,157
168,92,83,665
169,158,94,272
170,250,25,272
171,293,132,526
172,124,123,493
173,280,110,163
174,399,211,204
175,405,172,210
176,226,162,213
177,161,116,202
Total,53508,22784,53389
