,AIADMK+,DMK,Others
0,,INC,"['Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others']"
0,0,291,331
1,0,207,458
2,0,270,341
3,0,346,212
4,0,256,208
5,0,282,347
6,0,364,164
7,0,220,307
8,0,198,189
9,0,211,430
10,0,239,586
11,0,346,742
12,0,307,300
13,0,382,216
14,0,424,184
15,0,109,144
16,0,336,350
17,0,128,390
18,0,264,346
19,0,172,302
20,0,256,361
21,0,250,193
22,0,337,498
23,0,289,258
24,0,200,445
25,0,228,756
26,0,244,497
27,0,275,583
28,0,182,372
29,0,193,417
30,0,132,451
31,0,161,416
32,0,143,339
33,0,326,409
34,0,173,660
35,0,252,410
36,0,291,615
37,0,450,384
38,0,152,527
39,0,142,747
40,0,183,841
41,0,163,684
42,0,202,551
43,0,297,613
44,0,166,228
45,0,319,366
46,0,249,396
47,0,227,397
48,0,177,710
49,0,438,323
50,0,302,203
51,0,128,604
52,0,185,282
53,0,212,324
54,0,252,678
55,0,271,467
56,0,217,178
57,0,371,423
58,0,196,323
59,0,204,296
60,0,486,391
61,0,94,339
62,0,188,385
63,0,346,552
64,0,217,700
65,0,225,377
66,0,270,463
67,0,277,499
68,0,186,489
69,0,385,559
70,0,263,384
71,0,222,457
72,0,291,312
73,0,317,382
74,0,293,439
75,0,454,402
76,0,292,598
77,0,154,257
78,0,212,354
79,0,200,302
80,0,204,275
81,0,264,406
82,0,184,232
83,0,280,456
84,0,315,524
85,0,653,367
86,0,306,625
87,0,290,569
88,0,224,243
89,0,323,268
90,0,233,293
91,0,248,358
92,0,286,551
93,0,244,214
94,0,131,393
95,0,515,330
96,0,438,473
97,0,238,565
98,0,255,446
99,0,410,147
100,0,209,216
101,0,128,353
102,0,213,360
103,0,354,517
104,0,247,265
105,0,140,424
106,0,164,506
107,0,237,592
108,0,144,396
109,0,160,347
110,0,330,543
111,0,256,559
112,0,221,662
113,0,227,639
114,0,195,487
115,0,174,533
116,0,263,593
117,0,384,395
118,0,78,577
119,0,118,449
120,0,382,401
121,0,209,558
122,0,356,588
123,0,295,236
124,0,301,367
125,0,142,287
126,0,273,409
127,0,181,532
128,0,188,281
129,0,196,351
130,0,170,321
131,0,180,372
132,0,254,315
133,0,245,315
134,0,275,672
135,0,217,804
136,0,422,519
137,0,465,369
138,0,174,532
139,0,148,398
140,0,502,436
141,0,356,514
142,0,226,190
143,0,235,389
144,0,531,393
145,0,117,694
146,0,176,394
147,0,130,477
148,0,300,613
149,0,215,579
150,0,166,535
151,0,169,240
152,0,321,529
153,0,369,544
154,0,439,434
155,0,421,390
156,0,303,192
157,0,295,199
158,0,397,261
159,0,425,368
160,0,335,310
161,0,417,227
162,0,380,310
163,0,214,223
164,0,299,237
165,0,626,191
166,0,309,588
167,0,254,498
168,0,423,428
169,0,239,245
170,0,292,220
171,0,504,355
172,0,545,205
173,0,552,288
174,0,500,278
175,0,526,268
176,0,200,667
177,0,184,794
178,0,271,763
179,0,223,569
180,0,282,424
181,0,382,375
182,0,120,429
183,0,267,409
184,0,500,374
185,0,409,475
186,0,285,452
187,0,243,536
188,0,182,245
189,0,188,557
190,0,184,277
191,0,194,311
192,0,235,519
193,0,317,571
194,0,270,405
195,0,314,608
196,0,240,238
197,0,192,495
198,0,522,489
199,0,310,298
200,0,503,574
201,0,174,290
202,0,187,505
203,0,283,720
204,0,206,633
205,0,311,624
206,0,230,290
207,0,278,482
208,0,360,426
209,0,415,503
210,0,392,444
211,0,177,320
212,0,175,289
213,0,477,569
214,0,402,485
215,0,527,481
216,0,255,515
217,0,183,471
218,0,145,427
219,0,395,354
220,0,337,194
221,0,390,269
222,0,394,386
223,0,179,329
224,0,358,185
225,0,397,154
226,0,230,446
227,0,329,308
228,0,286,408
229,0,294,410
230,0,278,374
231,0,155,354
232,0,210,457
Total,0,64449,97386
