,AIADMK+,DMK,Others
0,ADMK,DMK,"['Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others']"
0,456,293,23
1,470,276,23
2,381,232,30
3,712,451,50
4,805,371,33
5,639,360,31
6,582,255,40
7,316,162,22
8,284,171,13
9,491,487,22
10,258,250,15
11,567,452,28
12,176,178,17
13,363,329,8
14,435,398,19
15,115,349,4
16,401,317,20
17,292,249,13
18,504,357,22
19,367,289,18
20,255,410,16
21,729,568,24
22,180,193,11
23,665,480,23
24,545,389,28
25,710,500,30
26,347,281,23
27,426,313,19
28,504,371,29
29,385,194,22
30,599,335,25
31,427,248,22
32,569,263,25
33,543,362,31
34,315,257,10
35,529,482,31
36,415,196,17
37,433,212,21
38,397,277,13
39,386,404,21
40,215,240,13
41,695,491,40
42,663,414,26
43,230,243,9
44,349,316,20
45,324,306,12
46,470,288,14
47,623,361,30
48,475,304,24
49,556,460,32
50,592,498,20
51,298,225,11
52,490,301,23
53,432,344,27
54,363,351,26
55,493,260,22
56,366,160,18
57,327,183,14
58,748,413,43
59,446,319,22
60,406,289,41
61,326,275,24
62,589,414,22
63,333,165,15
64,603,342,31
65,530,292,28
66,641,360,30
67,419,234,17
68,512,414,37
69,654,418,33
70,320,196,12
71,313,162,10
72,252,149,17
73,572,241,30
74,382,209,25
75,303,192,66
76,555,370,20
77,402,295,37
78,512,388,42
79,525,385,54
80,495,311,30
81,466,478,67
82,216,313,26
83,366,344,34
84,310,337,31
85,502,271,21
86,275,221,10
87,697,315,54
88,323,291,16
89,322,230,27
90,297,239,35
91,395,237,36
92,291,257,38
93,601,247,14
94,609,460,48
95,519,295,35
96,240,163,15
97,418,260,24
98,351,336,21
99,199,189,15
100,454,454,30
101,253,299,21
102,241,273,14
103,407,446,32
104,633,374,49
105,489,435,34
106,434,336,40
107,461,293,66
108,537,253,41
109,396,332,20
110,433,307,24
111,304,219,17
112,425,301,28
113,305,343,37
114,264,195,14
115,222,429,36
116,511,478,30
117,278,209,21
118,208,178,18
119,302,319,36
120,413,370,50
121,477,224,40
122,513,295,30
123,515,205,33
124,515,259,37
125,317,139,18
126,289,139,16
127,377,144,9
128,359,139,10
129,486,243,22
130,354,138,17
131,556,490,57
132,605,209,32
133,555,201,46
134,393,231,36
135,380,250,36
136,503,270,32
137,342,223,34
138,489,322,31
139,411,206,18
140,533,280,29
141,532,332,18
142,454,342,22
143,339,195,13
144,333,183,15
145,684,337,41
146,404,373,18
147,382,129,13
148,669,312,26
149,328,253,18
150,270,299,21
151,259,122,10
152,606,421,26
153,640,264,36
154,367,203,15
155,368,224,10
156,449,249,21
157,474,295,41
158,545,324,28
159,517,353,14
160,696,256,48
161,404,154,21
162,678,275,30
163,763,441,37
164,359,248,21
165,605,292,20
166,416,251,20
167,416,297,26
168,674,393,23
169,189,256,23
170,157,253,19
171,312,286,21
172,286,197,15
173,165,346,26
174,620,501,57
175,605,294,56
176,327,228,11
177,297,232,16
178,582,396,51
179,403,516,35
180,359,182,26
181,399,245,14
182,552,321,29
183,494,536,52
184,582,344,28
185,430,270,20
186,281,150,17
187,422,280,32
188,195,424,10
189,479,389,40
190,409,306,33
191,235,292,16
192,448,487,65
193,316,347,21
194,162,175,12
195,416,256,21
196,236,177,8
197,440,227,19
198,309,174,16
199,425,208,19
200,519,376,30
201,479,470,30
202,461,332,21
203,167,364,6
204,366,394,22
205,439,355,39
206,367,223,34
207,257,250,11
208,297,198,32
209,357,267,60
210,323,348,54
211,193,145,35
212,279,363,33
213,238,305,28
Total,91013,63974,5682
