,AIADMK+,DMK,Others
0,,PMK,"['Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others']"
0,0,445,547
1,0,327,424
2,0,213,335
3,0,262,357
4,0,239,383
5,0,298,399
6,0,234,543
7,0,265,501
8,0,288,476
9,0,368,409
10,0,593,363
11,0,373,712
12,0,157,133
13,0,514,519
14,0,220,582
15,0,304,402
16,0,466,514
17,0,346,682
18,0,387,595
19,0,249,333
20,0,183,419
21,0,397,581
22,0,531,506
23,0,166,377
24,0,281,423
25,0,413,435
26,0,444,589
27,0,275,399
28,0,343,389
29,0,293,465
30,0,284,441
31,0,298,363
32,0,317,338
33,0,234,419
34,0,278,579
35,0,441,525
36,0,385,355
37,0,277,412
38,0,296,419
39,0,386,498
40,0,323,437
41,0,262,340
42,0,250,300
43,0,368,394
44,0,302,365
45,0,581,335
46,0,438,529
47,0,290,327
48,0,240,338
49,0,407,537
50,0,457,56
51,0,712,43
52,0,650,23
53,0,652,180
54,0,488,151
55,0,533,147
56,0,442,368
57,0,372,570
58,0,263,315
59,0,263,290
60,0,536,450
61,0,425,582
62,0,267,308
63,0,462,474
64,0,447,483
65,0,279,701
66,0,345,329
67,0,312,355
68,0,347,203
69,0,326,193
70,0,276,300
71,0,238,274
72,0,361,403
73,0,246,666
74,0,202,288
75,0,471,339
76,0,452,618
77,0,520,575
78,0,285,357
79,0,275,332
80,0,273,311
81,0,280,316
82,0,270,275
83,0,230,333
84,0,240,325
85,0,479,417
86,0,252,344
87,0,196,359
88,0,200,641
89,0,377,550
90,0,403,205
91,0,310,250
92,0,219,312
93,0,312,690
94,0,275,683
95,0,506,426
96,0,328,397
97,0,241,356
98,0,211,364
99,0,517,592
100,0,371,484
101,0,367,637
102,0,301,362
103,0,357,442
104,0,328,481
105,0,460,258
106,0,450,382
107,0,265,318
108,0,367,514
109,0,385,505
110,0,404,507
111,0,261,360
112,0,436,489
113,0,451,468
114,0,309,375
115,0,338,539
116,0,316,382
117,0,344,516
118,0,207,321
119,0,201,243
120,0,218,340
121,0,372,491
122,0,286,466
123,0,354,607
124,0,376,479
125,0,185,253
126,0,386,479
127,0,165,191
128,0,434,580
129,0,165,277
130,0,175,207
131,0,234,317
132,0,221,364
133,0,259,400
134,0,203,322
135,0,271,248
136,0,289,467
137,0,191,257
138,0,207,309
139,0,257,369
140,0,298,408
141,0,246,436
142,0,199,268
143,0,163,236
144,0,231,316
145,0,281,459
146,0,327,474
147,0,375,520
148,0,357,498
149,0,254,293
150,0,286,398
151,0,329,486
152,0,213,300
153,0,328,518
154,0,317,341
155,0,319,420
156,0,256,271
157,0,277,356
158,0,307,320
159,0,268,265
160,0,386,529
161,0,231,450
162,0,280,394
163,0,287,469
164,0,195,268
165,0,172,216
166,0,267,324
167,0,212,317
168,0,203,532
169,0,369,354
170,0,180,410
171,0,385,349
172,0,370,359
173,0,295,310
174,0,510,552
175,0,368,398
176,0,422,444
177,0,299,434
178,0,359,388
179,0,197,398
180,0,244,437
181,0,332,468
182,0,477,568
183,0,217,441
184,0,276,443
185,0,320,457
186,0,409,405
187,0,376,460
Total,0,60989,75725
