,AIADMK+,DMK,Others
0,CPI(M),INC,"['Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others']"
0,233,281,130
1,107,260,104
2,235,374,169
3,195,63,116
4,241,165,165
5,252,153,191
6,156,249,114
7,455,195,91
8,242,509,150
9,303,256,82
10,365,461,53
11,379,443,104
12,367,298,339
13,261,351,181
14,217,197,95
15,330,130,78
16,339,206,57
17,250,332,76
18,268,422,65
19,145,273,109
20,271,227,74
21,143,394,113
22,177,388,179
23,79,435,119
24,91,291,145
25,68,304,80
26,139,356,62
27,128,421,141
28,72,188,40
29,98,305,75
30,142,273,65
31,174,461,147
32,107,230,88
33,229,335,171
34,148,357,111
35,185,448,108
36,300,348,122
37,83,472,61
38,122,475,55
39,204,437,104
40,173,179,95
41,175,418,99
42,158,308,87
43,210,268,191
44,301,374,259
45,121,529,124
46,146,215,162
47,223,369,119
48,250,260,214
49,104,198,99
50,66,210,150
51,208,260,257
52,210,488,203
53,97,194,197
54,118,384,188
55,151,268,117
56,121,178,63
57,165,435,215
58,201,221,246
59,215,292,143
60,205,319,205
61,215,459,169
62,132,387,83
63,246,388,90
64,147,313,177
65,146,239,41
66,127,218,225
67,105,290,30
68,91,383,52
69,119,461,72
70,147,279,112
71,114,388,141
72,92,328,130
73,168,528,122
74,373,303,252
75,315,190,89
76,197,191,99
77,188,249,108
78,446,382,147
79,209,151,219
80,243,172,204
81,389,309,212
82,224,162,319
83,193,211,210
84,240,310,85
85,193,120,193
86,256,209,184
87,376,303,342
88,188,216,297
89,333,219,241
90,385,278,278
91,195,217,110
92,291,303,104
93,208,297,131
94,202,117,212
95,311,376,184
96,356,323,185
97,161,207,43
98,314,222,249
99,204,206,326
100,149,147,168
101,282,159,345
102,66,46,121
103,166,269,326
104,67,40,146
105,111,100,334
106,136,113,394
107,181,343,185
108,105,154,157
109,148,285,203
110,147,219,299
111,155,79,263
112,272,278,61
113,217,220,354
114,69,144,141
115,180,400,78
116,120,159,201
117,143,118,245
118,276,255,285
119,278,315,335
120,156,356,148
121,63,99,220
122,242,452,190
123,188,418,276
124,202,368,208
125,245,471,118
126,100,316,71
127,135,263,69
128,74,342,233
129,78,132,120
130,404,185,275
131,318,217,580
132,202,254,264
133,306,328,382
134,208,532,113
135,300,294,96
136,188,321,56
137,176,388,142
138,153,296,33
139,294,384,178
140,180,415,153
141,253,292,187
142,269,336,183
143,159,370,168
144,69,161,195
145,240,358,308
146,145,323,375
147,70,206,201
148,229,192,111
149,279,321,357
150,184,304,94
151,196,271,66
152,297,473,193
153,217,280,234
154,194,371,232
155,94,205,112
156,166,375,191
157,181,321,224
158,284,175,310
159,322,322,171
160,221,249,234
161,206,564,109
162,139,295,521
163,152,287,553
164,189,385,346
165,148,411,189
166,61,107,244
167,136,275,170
168,145,215,366
169,133,548,132
170,49,287,443
171,79,492,283
172,81,150,460
173,102,195,523
174,214,335,275
175,290,285,288
176,144,252,235
177,115,278,285
178,148,336,158
179,110,113,463
180,137,195,241
181,169,238,157
182,101,265,234
183,90,125,206
184,73,134,219
185,183,333,201
186,100,298,308
187,194,379,246
188,106,241,238
189,118,240,236
190,118,328,114
191,54,206,228
192,82,319,134
193,49,167,122
194,149,237,248
195,166,410,247
196,87,226,338
197,122,270,341
198,192,284,189
199,156,399,39
200,139,407,44
201,34,149,327
202,76,154,236
203,41,224,149
204,76,131,276
205,63,107,444
206,58,312,223
207,71,171,305
208,70,205,163
209,141,222,110
210,99,273,304
211,113,283,213
212,94,351,76
213,105,543,22
214,64,382,134
215,93,183,364
216,45,118,328
217,97,194,481
218,103,300,185
Total,38975,62426,41854
