,AIADMK+,DMK,Others
0,ADMK,DMK,"['Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others']"
0,429,287,45
1,480,362,41
2,388,248,35
3,515,307,40
4,179,101,22
5,411,289,66
6,336,184,49
7,329,202,35
8,440,311,51
9,540,290,37
10,455,259,41
11,707,287,18
12,462,445,40
13,557,377,30
14,524,283,81
15,370,233,51
16,378,192,27
17,461,317,32
18,481,278,49
19,357,283,62
20,414,319,54
21,505,287,37
22,567,296,55
23,329,197,55
24,292,214,28
25,376,195,23
26,531,321,64
27,631,210,40
28,649,239,74
29,534,247,76
30,423,218,25
31,353,191,31
32,710,307,42
33,487,317,36
34,446,284,25
35,373,155,30
36,648,377,55
37,498,283,61
38,547,343,58
39,624,292,23
40,539,331,55
41,476,269,49
42,444,233,54
43,443,216,58
44,295,234,62
45,365,249,46
46,380,313,55
47,435,312,47
48,573,421,58
49,522,294,46
50,478,215,29
51,537,256,34
52,445,314,44
53,646,269,37
54,718,271,59
55,391,231,33
56,571,224,26
57,667,301,41
58,501,339,102
59,453,342,79
60,646,347,53
61,628,381,57
62,397,400,94
63,490,302,62
64,396,391,58
65,261,188,20
66,481,221,53
67,680,354,64
68,617,419,59
69,656,304,54
70,441,240,40
71,423,230,65
72,615,354,77
73,379,162,58
74,280,141,39
75,290,276,55
76,438,289,63
77,459,225,50
78,574,187,40
79,506,352,40
80,549,247,44
81,639,191,50
82,601,186,25
83,646,178,43
84,577,195,30
85,440,232,57
86,511,230,47
87,425,191,44
88,674,264,51
89,514,215,32
90,563,233,47
91,429,131,53
92,224,206,18
93,499,374,35
94,658,389,43
95,591,175,19
96,625,368,46
97,623,225,61
98,556,364,77
99,688,280,36
100,656,217,66
101,551,336,51
102,356,95,39
103,545,223,49
104,596,275,66
105,445,367,33
106,567,220,46
107,446,134,40
108,733,181,46
109,447,186,23
110,395,207,27
111,508,308,57
112,469,220,43
113,429,240,28
114,555,203,34
115,527,167,50
116,677,250,31
117,317,166,24
118,246,165,28
119,600,247,57
120,306,150,28
121,315,157,32
122,543,299,43
123,393,148,17
124,253,129,22
125,398,265,43
126,346,359,48
127,396,163,48
128,491,193,30
129,347,271,49
130,302,278,23
131,420,212,20
132,395,223,34
133,138,395,16
134,590,231,50
135,562,227,47
136,578,166,51
137,665,233,41
138,600,369,44
139,555,278,59
140,620,254,49
141,688,271,52
142,469,243,40
143,652,253,61
144,379,267,56
145,450,209,65
146,582,242,40
147,660,202,46
148,514,147,33
149,480,158,31
150,491,190,33
151,463,178,38
152,492,190,48
153,792,286,34
154,696,204,50
155,578,380,33
156,629,245,52
157,691,126,45
158,440,158,31
159,552,261,56
160,604,267,65
161,437,259,47
162,550,201,37
163,479,276,46
164,556,217,87
165,385,129,35
166,256,169,24
167,224,127,21
168,377,153,35
169,336,145,31
170,584,195,64
171,592,204,50
172,673,251,60
173,631,261,42
174,660,126,49
175,435,163,32
176,360,173,12
177,472,143,34
178,416,137,32
179,385,155,36
180,640,353,51
181,491,309,57
182,539,384,44
183,584,377,39
184,469,335,28
185,363,340,40
186,551,286,44
187,491,187,39
188,428,204,23
189,321,196,12
190,623,246,37
191,692,208,38
192,609,263,28
193,435,269,68
194,332,174,51
195,332,252,39
196,631,305,82
197,450,238,69
198,452,259,60
199,712,309,73
200,667,325,61
201,783,243,28
202,391,153,29
203,718,283,30
204,522,118,63
205,553,143,36
206,845,168,57
207,492,160,28
208,485,198,50
209,793,264,67
210,644,218,36
211,476,139,69
212,423,164,44
213,483,185,23
214,482,196,26
215,502,228,45
216,624,248,29
217,660,296,43
218,671,262,54
219,586,289,42
220,627,324,29
221,492,232,40
222,473,364,24
223,535,349,34
224,385,164,30
225,419,273,15
226,626,268,46
227,332,205,22
228,461,293,42
229,692,269,48
230,469,214,52
231,480,218,29
232,633,372,37
233,562,326,36
234,522,247,32
235,485,277,36
236,618,311,33
237,360,325,39
238,352,413,41
239,539,205,45
240,649,209,42
241,642,198,41
242,489,230,49
243,455,296,29
244,509,257,43
245,369,186,18
246,319,152,19
247,242,337,32
248,543,151,49
249,507,194,37
250,349,277,30
251,654,236,71
252,593,229,62
253,519,196,56
254,597,163,35
255,446,148,30
256,397,204,32
257,401,253,60
258,490,285,64
259,606,270,62
260,416,326,48
261,477,285,65
262,524,260,48
263,512,244,52
264,627,227,33
265,425,371,33
266,599,289,37
267,468,238,53
268,668,240,22
269,301,78,27
270,622,281,55
271,457,143,20
272,418,122,34
Total,136989,67464,11912
