,AIADMK+,DMK,PWF,NDA,PMK,NTK,Others
0,,DMK,DMDK,BJP,,,"['BHARATIYA JANATA PARTY', 'DRAVIDA MUNNETRA KAZHAGAM', 'DESIYA MURPOKKU DRAVIDA KAZHAGAM', 'INDEPENDENT']"
0,0,270,222,15,0,0,22
1,0,203,179,18,0,0,36
2,0,387,350,26,0,0,25
3,0,105,178,25,0,0,23
4,0,269,233,63,0,0,32
5,0,157,143,42,0,0,26
6,0,178,148,13,0,0,18
7,0,413,289,39,0,0,28
8,0,309,228,48,0,0,28
9,0,241,123,34,0,0,19
10,0,227,125,46,0,0,29
11,0,411,174,26,0,0,11
12,0,153,52,4,0,0,4
13,0,445,332,53,0,0,32
14,0,389,236,20,0,0,12
15,0,238,216,90,0,0,36
16,0,116,37,53,0,0,10
17,0,289,204,4,0,0,14
18,0,399,176,13,0,0,27
19,0,240,203,7,0,0,5
20,0,315,251,7,0,0,17
21,0,349,305,12,0,0,28
22,0,566,309,9,0,0,13
23,0,154,142,4,0,0,2
24,0,388,285,10,0,0,26
25,0,185,131,1,0,0,7
26,0,539,267,5,0,0,13
27,0,309,152,4,0,0,7
28,0,299,120,11,0,0,12
29,0,500,210,13,0,0,10
30,0,618,205,10,0,0,16
31,0,492,139,11,0,0,15
32,0,301,92,6,0,0,10
33,0,465,193,14,0,0,18
34,0,407,123,6,0,0,12
35,0,472,100,10,0,0,12
36,0,494,142,14,0,0,10
37,0,282,103,6,0,0,8
38,0,335,195,19,0,0,17
39,0,355,182,73,0,0,33
40,0,368,274,25,0,0,41
41,0,342,122,53,0,0,30
42,0,271,183,52,0,0,44
43,0,235,210,46,0,0,28
44,0,275,375,60,0,0,54
45,0,227,319,51,0,0,38
46,0,170,156,28,0,0,26
47,0,389,157,67,0,0,34
48,0,325,128,41,0,0,22
49,0,188,81,28,0,0,20
50,0,280,133,19,0,0,6
51,0,307,97,16,0,0,13
52,0,332,178,17,0,0,14
53,0,261,94,11,0,0,18
54,0,237,180,50,0,0,42
55,0,275,139,15,0,0,6
56,0,400,278,18,0,0,16
