,AIADMK+,DMK,Others
0,ADMK,DMK,"['Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others']"
0,386,458,28
1,299,475,32
2,481,346,37
3,369,448,38
4,271,285,17
5,230,263,12
6,267,296,39
7,330,227,49
8,438,470,26
9,406,248,17
10,255,194,10
11,264,228,27
12,276,357,31
13,541,402,29
14,332,315,39
15,543,415,26
16,532,509,48
17,127,133,25
18,420,371,38
19,602,459,34
20,455,482,20
21,271,298,18
22,482,366,23
23,422,289,38
24,340,234,32
25,485,286,26
26,342,241,14
27,508,199,33
28,551,471,32
29,317,216,22
30,633,450,33
31,485,369,34
32,263,243,35
33,386,214,11
34,455,186,23
35,437,152,20
36,639,130,28
37,326,208,32
38,399,219,15
39,471,359,35
40,648,393,30
41,579,289,34
42,637,343,35
43,507,417,20
44,323,208,21
45,657,378,31
46,458,196,18
47,420,154,37
48,490,357,24
49,448,199,16
50,475,325,39
51,592,283,24
52,332,166,8
53,635,381,25
54,439,247,12
55,702,384,24
56,341,222,7
57,332,213,8
58,485,423,11
59,469,234,26
60,390,167,18
61,295,255,10
62,313,224,18
63,507,378,26
64,446,163,41
65,372,191,11
66,371,176,21
67,276,231,22
68,323,133,19
69,398,170,11
70,540,391,42
71,560,284,24
72,655,375,25
73,372,149,18
74,581,172,18
75,622,229,25
76,425,253,20
77,498,568,28
78,412,228,14
79,449,159,14
80,462,222,17
81,332,187,9
82,415,235,24
83,354,153,6
84,311,425,16
85,717,381,31
86,543,274,36
87,559,495,31
88,304,204,26
89,366,279,21
90,522,577,32
91,430,356,19
92,526,446,36
93,430,254,22
94,390,341,19
95,446,702,19
96,342,228,16
97,540,309,19
98,587,481,41
99,394,252,14
100,389,193,17
101,543,371,27
102,432,232,24
103,556,229,38
104,339,210,21
105,278,351,11
106,403,272,32
107,304,277,8
108,263,251,34
109,331,261,17
110,458,357,21
111,392,324,30
112,274,250,9
113,270,268,10
114,499,377,24
115,412,391,24
116,281,257,19
117,347,303,25
118,396,347,17
119,415,331,27
120,388,337,20
121,306,267,46
122,307,209,40
123,373,438,24
124,284,293,19
125,308,353,36
126,336,392,37
127,292,403,18
128,234,520,19
129,368,694,23
130,210,407,29
131,211,425,28
132,506,354,11
133,697,381,19
134,378,197,8
135,454,422,30
136,440,261,22
137,597,367,29
138,573,349,33
139,510,369,29
140,542,363,32
141,236,205,18
142,357,248,12
143,318,267,23
144,591,267,37
145,438,320,41
146,520,253,11
147,307,242,11
148,390,271,8
149,321,187,4
150,613,257,46
151,524,359,33
152,524,311,20
153,299,247,22
154,365,252,40
155,325,273,19
156,586,410,29
157,628,391,23
158,384,237,13
159,396,197,5
160,600,409,24
161,411,212,19
162,395,181,14
163,271,340,33
164,651,413,42
165,303,363,25
166,461,297,18
167,589,431,35
168,338,279,11
169,330,253,20
170,260,279,7
171,223,284,20
172,263,293,13
173,279,268,21
174,352,313,21
175,330,244,10
176,298,313,7
177,274,313,20
178,501,517,43
179,374,373,25
180,442,374,25
181,425,636,16
182,243,245,36
183,427,394,33
184,373,268,18
185,338,204,19
186,362,267,23
187,332,265,17
188,530,503,31
189,633,444,23
190,454,508,23
191,449,448,27
192,286,374,15
193,366,303,34
194,460,433,30
195,497,386,23
196,369,313,20
197,363,400,11
198,535,425,31
199,559,405,22
200,595,435,43
201,561,408,32
202,417,316,20
203,359,246,27
204,569,379,48
205,554,282,24
206,775,265,48
207,369,230,25
208,380,212,12
209,334,202,19
210,338,224,34
211,418,274,32
212,391,193,21
213,548,432,38
214,407,265,17
215,406,419,17
216,276,329,13
217,704,297,41
218,651,392,40
219,558,466,33
220,722,411,43
221,601,343,54
222,324,225,22
223,337,266,24
224,250,234,17
225,370,237,31
226,429,386,40
227,552,347,59
228,510,276,19
229,406,311,50
230,489,198,42
231,506,281,83
232,424,336,27
233,350,254,33
234,461,259,22
Total,100085,73467,5912
