,AIADMK+,DMK,Others
0,ADMK,PMK,"['Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others']"
0,496,295,58
1,487,269,92
2,444,156,53
3,654,235,59
4,563,295,65
5,291,141,31
6,442,292,56
7,539,258,109
8,647,235,60
9,343,224,58
10,500,258,106
11,501,360,79
12,385,233,69
13,368,284,56
14,453,341,50
15,438,275,46
16,432,273,71
17,491,254,66
18,470,262,47
19,480,232,83
20,211,90,17
21,539,219,77
22,252,174,49
23,322,239,77
24,484,369,57
25,553,419,101
26,453,103,24
27,593,243,27
28,685,358,87
29,540,223,61
30,293,233,60
31,436,205,75
32,294,173,36
33,547,226,29
34,487,280,50
35,423,183,47
36,531,369,66
37,519,187,43
38,442,252,80
39,556,342,38
40,262,219,44
41,651,238,63
42,500,218,44
43,569,269,48
44,341,292,40
45,482,361,75
46,599,386,48
47,457,349,52
48,509,347,81
49,489,319,40
50,485,324,112
51,459,289,37
52,391,276,58
53,272,67,27
54,636,365,41
55,504,199,48
56,266,264,44
57,423,359,34
58,173,157,16
59,520,212,62
60,300,319,36
61,385,146,24
62,379,137,37
63,626,348,52
64,710,188,74
65,266,217,24
66,481,109,40
67,606,361,73
68,387,220,41
69,352,205,49
70,461,311,64
71,312,149,27
72,406,399,33
73,297,307,25
74,275,253,55
75,608,315,61
76,562,255,57
77,465,148,36
78,464,117,58
79,365,152,51
80,709,325,137
81,249,174,33
82,382,192,45
83,410,442,89
84,187,107,35
85,525,476,70
86,394,82,16
87,409,93,31
88,425,192,23
89,341,154,30
90,416,206,24
91,324,181,59
92,587,290,51
93,342,208,50
94,266,186,49
95,404,187,27
96,346,175,46
97,742,318,84
98,329,256,35
99,551,250,17
100,499,84,9
101,458,146,12
102,482,257,52
103,470,103,34
104,524,155,34
105,240,173,21
106,399,162,14
107,423,150,44
108,764,244,53
109,372,160,16
110,349,188,52
111,446,233,37
112,358,155,11
113,401,129,24
114,422,135,35
115,567,147,42
116,744,313,27
117,490,288,39
118,758,307,41
119,501,275,42
120,392,215,26
121,418,101,16
122,506,236,79
123,294,104,29
124,514,169,36
125,705,282,44
126,296,177,27
127,487,278,48
128,678,294,57
129,538,279,68
130,478,153,26
131,748,291,41
132,364,434,28
133,180,305,10
134,363,543,33
135,493,170,29
136,385,190,31
137,237,347,6
138,689,342,40
139,629,306,27
140,505,264,32
141,643,412,39
142,417,384,23
143,527,292,40
144,600,199,38
145,677,258,52
146,519,372,46
147,342,227,37
148,444,255,38
149,195,279,23
150,363,332,37
151,577,329,75
152,283,159,30
153,253,90,23
154,141,47,14
155,437,317,43
156,300,322,38
157,443,201,57
158,364,355,74
159,623,307,47
160,340,327,64
161,345,195,27
162,425,271,41
163,367,310,49
164,591,417,70
165,396,373,60
166,290,320,28
167,522,500,49
168,739,274,62
169,492,307,29
170,430,306,50
171,695,282,44
172,343,164,21
173,630,171,35
174,246,135,12
175,814,279,37
176,283,276,37
177,262,153,16
178,306,211,43
179,385,214,34
180,304,178,32
181,522,193,40
182,584,349,88
183,472,224,57
184,400,173,33
185,395,251,27
186,392,195,39
187,366,186,32
188,392,213,26
189,577,371,61
190,418,319,34
191,604,282,25
192,404,144,24
193,327,150,52
194,773,234,93
195,494,278,55
196,532,400,111
197,493,171,44
198,616,299,35
199,537,293,87
200,548,224,41
201,496,230,57
202,297,206,56
203,557,224,86
204,537,221,76
205,466,270,53
206,638,349,72
207,427,176,26
Total,94800,51428,9713
