,AIADMK+,DMK,Others
0,ADMK,DMK,"['Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others']"
0,444,303,209
1,554,168,66
2,325,78,27
3,523,198,34
4,579,124,82
5,313,91,96
6,482,108,52
7,233,136,95
8,461,73,112
9,231,95,113
10,319,156,281
11,409,157,201
12,316,89,136
13,304,65,122
14,274,123,252
15,386,111,261
16,325,96,239
17,311,118,79
18,421,237,64
19,349,299,97
20,230,121,25
21,345,212,63
22,433,244,62
23,577,152,167
24,559,152,182
25,420,131,59
26,422,202,84
27,463,284,240
28,368,173,90
29,232,132,169
30,382,86,111
31,439,139,148
32,570,254,145
33,461,143,213
34,506,221,127
35,344,191,133
36,343,217,63
37,383,243,112
38,528,288,158
39,456,144,192
40,325,132,276
41,283,174,256
42,227,65,335
43,463,204,301
44,269,169,284
45,406,257,93
46,219,313,36
47,281,228,86
48,229,203,67
49,241,199,69
50,391,281,120
51,580,197,102
52,453,328,70
53,574,222,51
54,490,119,58
55,575,316,140
56,343,186,157
57,314,109,58
58,660,215,101
59,586,357,114
60,312,221,30
61,310,172,45
62,431,251,53
63,364,149,56
64,639,197,41
65,495,287,44
66,346,269,96
67,450,201,65
68,270,123,51
69,433,240,152
70,498,296,89
71,372,227,73
72,528,209,106
73,572,326,139
74,656,196,189
75,552,234,228
76,587,170,300
77,460,86,255
78,292,79,104
79,393,113,149
80,92,81,371
81,153,33,367
82,371,163,283
83,268,55,323
84,358,124,334
85,305,87,273
86,169,74,145
87,237,46,135
88,165,105,130
89,151,41,121
90,275,75,268
91,485,141,140
92,497,200,152
93,336,205,113
94,357,185,113
95,414,96,55
96,347,165,76
97,317,217,127
98,355,99,74
99,522,310,67
100,447,306,65
101,551,308,101
102,359,214,68
103,301,191,122
104,360,149,99
105,421,280,117
106,186,92,77
107,279,204,124
108,452,266,55
109,341,219,65
110,369,148,71
111,220,93,249
112,358,55,118
113,592,246,140
114,293,114,110
115,407,182,150
116,533,186,274
117,293,154,249
118,385,91,136
119,250,169,143
120,218,216,91
121,329,200,86
122,599,239,151
123,418,154,246
124,361,190,116
125,545,103,126
126,667,160,77
127,460,211,248
128,300,128,339
129,363,152,161
130,539,219,193
131,447,163,144
132,384,161,100
133,283,165,95
134,186,168,48
135,287,225,67
136,346,146,53
137,207,401,74
138,308,209,45
139,315,173,94
140,272,150,52
141,586,289,147
142,456,350,68
143,542,351,79
144,279,151,52
145,311,166,144
146,281,162,99
147,423,59,100
148,493,263,64
149,297,260,29
150,314,172,29
151,243,286,39
152,227,224,35
153,221,203,18
154,295,206,35
155,676,264,74
156,574,248,61
157,172,138,35
158,458,304,48
159,499,411,120
160,641,350,43
161,289,89,41
162,327,189,23
163,296,257,39
164,398,114,42
165,379,216,81
166,283,144,35
167,442,194,33
168,433,226,37
169,337,384,33
170,319,394,47
171,481,209,105
172,364,184,66
173,495,212,221
174,426,286,301
175,387,128,123
176,307,92,71
177,317,142,26
178,204,205,29
179,284,125,42
180,357,274,48
181,531,214,39
182,292,122,36
183,405,266,108
184,338,154,47
185,513,277,96
186,462,120,82
187,665,294,58
188,631,189,60
189,315,264,32
190,450,319,66
191,548,305,46
192,465,297,100
193,281,122,19
194,494,373,53
195,350,205,40
196,290,135,26
197,506,178,30
198,301,97,40
Total,77244,37828,22746
