,AIADMK+,DMK,Others
0,ADMK,INC,"['Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others']"
0,259,316,46
1,352,188,39
2,152,168,24
3,717,263,34
4,489,406,43
5,362,304,47
6,366,599,56
7,383,593,55
8,372,433,48
9,329,299,31
10,262,278,19
11,396,306,28
12,358,352,38
13,410,411,57
14,341,448,54
15,358,422,60
16,251,402,43
17,323,676,59
18,406,480,47
19,312,342,29
20,400,504,45
21,383,266,29
22,279,397,59
23,332,308,32
24,267,330,48
25,465,377,44
26,446,533,49
27,377,524,51
28,404,388,47
29,300,265,37
30,341,360,47
31,174,273,32
32,327,207,30
33,246,131,19
34,148,87,9
35,282,391,27
36,403,173,56
37,443,278,35
38,235,234,22
39,379,271,41
40,381,190,32
41,260,172,40
42,340,379,24
43,545,239,48
44,311,225,22
45,521,264,54
46,336,152,48
47,406,261,28
48,298,127,26
49,314,357,40
50,272,311,35
51,171,168,19
52,471,241,32
53,380,156,19
54,400,338,39
55,503,326,60
56,344,292,47
57,165,174,12
58,371,338,40
59,434,269,26
60,191,138,12
61,386,210,43
62,221,296,23
63,347,234,41
64,374,395,47
65,346,236,39
66,562,233,82
67,251,235,25
68,290,174,47
69,224,265,47
70,225,126,10
71,319,123,16
72,270,129,28
73,382,173,15
74,456,196,25
75,369,157,38
76,325,217,29
77,655,152,54
78,452,71,21
79,124,17,5
80,269,109,13
81,366,145,30
82,547,284,30
83,294,311,56
84,157,138,30
85,191,156,24
86,301,274,28
87,342,229,65
88,164,174,16
89,300,136,43
90,213,177,38
91,357,186,189
92,313,177,60
93,208,194,56
94,336,249,33
95,402,145,44
96,364,57,35
97,354,225,42
98,142,78,26
99,293,112,16
100,372,155,42
101,237,184,36
102,269,201,84
103,313,107,82
104,464,178,45
105,459,115,39
106,297,203,32
107,306,162,21
108,332,138,44
109,169,113,29
110,269,257,54
111,493,234,60
112,333,78,30
113,373,178,58
114,222,256,49
115,164,180,26
116,436,212,54
117,72,68,1
118,335,352,81
119,156,223,46
120,120,183,70
121,388,285,33
122,279,240,28
123,194,165,17
124,144,136,19
125,192,181,17
126,109,179,12
127,212,123,72
128,664,159,63
129,142,444,31
130,159,170,50
131,244,218,25
132,196,95,26
133,284,138,39
134,316,102,46
135,190,281,46
136,331,185,87
137,475,213,60
138,194,260,32
139,394,347,52
140,505,229,52
141,477,181,41
142,345,130,31
143,383,73,40
144,462,195,78
145,379,203,38
146,595,151,61
147,364,261,69
148,333,209,151
149,40,81,149
150,376,281,29
151,265,185,29
152,261,196,37
153,464,283,37
154,297,341,29
155,210,146,22
156,189,175,13
157,120,185,22
158,335,164,43
159,339,224,33
160,241,319,20
161,201,290,17
162,200,142,23
163,192,91,14
164,344,360,109
165,205,175,58
166,322,374,64
167,190,290,26
168,156,268,26
169,343,190,79
170,143,63,14
171,335,143,33
172,167,90,22
173,167,108,45
174,437,245,113
175,245,258,35
176,309,407,44
177,304,224,28
178,183,133,26
179,360,206,29
180,248,136,28
181,272,125,24
182,242,188,40
183,296,195,89
184,138,162,22
185,343,413,63
186,196,350,20
187,147,396,95
188,205,354,72
189,129,438,29
190,282,397,52
191,365,384,28
192,359,211,41
193,255,316,124
194,153,172,50
195,301,210,82
196,267,138,85
197,366,155,43
198,194,180,49
199,321,180,42
200,638,217,36
201,178,272,161
202,53,135,65
203,149,226,115
204,97,174,102
205,143,168,66
206,365,195,58
207,394,276,92
208,313,130,34
209,581,113,30
210,392,188,72
211,146,158,24
212,409,97,30
213,132,16,23
214,109,48,1
215,101,29,12
216,167,48,10
217,389,166,47
218,421,260,42
219,384,258,46
Total,67455,50536,9539
