,AIADMK+,DMK,PWF,NDA,PMK,NTK,Others
0,,INC,CPI(M),BJP,,,"['B.S.P.', 'C.P.I.(M)', 'I.N.C.', 'B.J.P.', 'AKHIL BHARAT HINDU MAHASABHA', 'INDEPENDENT']"
0,0,281,233,101,0,0,29
1,0,260,107,92,0,0,12
2,0,374,235,151,0,0,18
3,0,63,195,95,0,0,21
4,0,165,241,140,0,0,25
5,0,153,252,177,0,0,14
6,0,249,156,102,0,0,12
7,0,195,455,61,0,0,30
8,0,509,242,111,0,0,39
9,0,256,303,70,0,0,12
10,0,461,365,42,0,0,11
11,0,443,379,92,0,0,12
12,0,298,367,317,0,0,22
13,0,351,261,148,0,0,33
14,0,197,217,73,0,0,22
15,0,130,330,62,0,0,16
16,0,206,339,33,0,0,24
17,0,332,250,60,0,0,16
18,0,422,268,49,0,0,16
19,0,273,145,93,0,0,16
20,0,227,271,61,0,0,13
21,0,394,143,98,0,0,15
22,0,388,177,155,0,0,24
23,0,435,79,105,0,0,14
24,0,291,91,142,0,0,3
25,0,304,68,68,0,0,12
26,0,356,139,31,0,0,31
27,0,421,128,121,0,0,20
28,0,188,72,19,0,0,21
29,0,305,98,61,0,0,14
30,0,273,142,52,0,0,13
31,0,461,174,111,0,0,36
32,0,230,107,81,0,0,7
33,0,335,229,162,0,0,9
34,0,357,148,92,0,0,19
35,0,448,185,84,0,0,24
36,0,348,300,91,0,0,31
37,0,472,83,43,0,0,18
38,0,475,122,42,0,0,13
39,0,437,204,82,0,0,22
40,0,179,173,89,0,0,6
41,0,418,175,84,0,0,15
42,0,308,158,68,0,0,19
43,0,268,210,179,0,0,12
44,0,374,301,231,0,0,28
45,0,529,121,97,0,0,27
46,0,215,146,152,0,0,10
47,0,369,223,96,0,0,23
48,0,260,250,188,0,0,26
49,0,198,104,93,0,0,6
50,0,210,66,121,0,0,29
51,0,260,208,245,0,0,12
52,0,488,210,188,0,0,15
53,0,194,97,182,0,0,15
54,0,384,118,178,0,0,10
55,0,268,151,108,0,0,9
56,0,178,121,49,0,0,14
57,0,435,165,186,0,0,29
58,0,221,201,213,0,0,33
59,0,292,215,120,0,0,23
60,0,319,205,188,0,0,17
61,0,459,215,138,0,0,31
62,0,387,132,68,0,0,15
63,0,388,246,63,0,0,27
64,0,313,147,155,0,0,22
65,0,239,146,31,0,0,10
66,0,218,127,212,0,0,13
67,0,290,105,27,0,0,3
68,0,383,91,37,0,0,15
69,0,461,119,55,0,0,17
70,0,279,147,102,0,0,10
71,0,388,114,117,0,0,24
72,0,328,92,116,0,0,14
73,0,528,168,97,0,0,25
74,0,303,373,223,0,0,29
75,0,190,315,72,0,0,17
76,0,191,197,84,0,0,15
77,0,249,188,87,0,0,21
78,0,382,446,112,0,0,35
79,0,151,209,205,0,0,14
80,0,172,243,171,0,0,33
81,0,309,389,193,0,0,19
82,0,162,224,301,0,0,18
83,0,211,193,195,0,0,15
84,0,310,240,59,0,0,26
85,0,120,193,181,0,0,12
86,0,209,256,155,0,0,29
87,0,303,376,313,0,0,29
88,0,216,188,272,0,0,25
89,0,219,333,228,0,0,13
90,0,278,385,240,0,0,38
91,0,217,195,103,0,0,7
92,0,303,291,99,0,0,5
93,0,297,208,115,0,0,16
94,0,117,202,203,0,0,9
95,0,376,311,156,0,0,28
96,0,323,356,153,0,0,32
97,0,207,161,38,0,0,5
98,0,222,314,213,0,0,36
99,0,206,204,288,0,0,38
100,0,147,149,151,0,0,17
101,0,159,282,308,0,0,37
102,0,46,66,115,0,0,6
103,0,269,166,293,0,0,33
104,0,40,67,137,0,0,9
105,0,100,111,313,0,0,21
106,0,113,136,369,0,0,25
107,0,343,181,167,0,0,18
108,0,154,105,146,0,0,11
109,0,285,148,178,0,0,25
110,0,219,147,273,0,0,26
111,0,79,155,248,0,0,15
112,0,278,272,44,0,0,17
113,0,220,217,326,0,0,28
114,0,144,69,130,0,0,11
115,0,400,180,57,0,0,21
116,0,159,120,178,0,0,23
117,0,118,143,226,0,0,19
118,0,255,276,254,0,0,31
119,0,315,278,298,0,0,37
120,0,356,156,112,0,0,36
121,0,99,63,208,0,0,12
122,0,452,242,163,0,0,27
123,0,418,188,257,0,0,19
124,0,368,202,180,0,0,28
125,0,471,245,99,0,0,19
126,0,316,100,58,0,0,13
127,0,263,135,67,0,0,2
128,0,342,74,218,0,0,15
129,0,132,78,112,0,0,8
130,0,185,404,247,0,0,28
131,0,217,318,542,0,0,38
132,0,254,202,243,0,0,21
133,0,328,306,342,0,0,40
134,0,532,208,94,0,0,19
135,0,294,300,83,0,0,13
136,0,321,188,47,0,0,9
137,0,388,176,128,0,0,14
138,0,296,153,25,0,0,8
139,0,384,294,148,0,0,30
140,0,415,180,143,0,0,10
141,0,292,253,166,0,0,21
142,0,336,269,152,0,0,31
143,0,370,159,157,0,0,11
144,0,161,69,182,0,0,13
145,0,358,240,293,0,0,15
146,0,323,145,359,0,0,16
147,0,206,70,190,0,0,11
148,0,192,229,102,0,0,9
149,0,321,279,339,0,0,18
150,0,304,184,81,0,0,13
151,0,271,196,55,0,0,11
152,0,473,297,171,0,0,22
153,0,280,217,219,0,0,15
154,0,371,194,209,0,0,23
155,0,205,94,105,0,0,7
156,0,375,166,172,0,0,19
157,0,321,181,195,0,0,29
158,0,175,284,293,0,0,17
159,0,322,322,149,0,0,22
160,0,249,221,224,0,0,10
161,0,564,206,101,0,0,8
162,0,295,139,491,0,0,30
163,0,287,152,520,0,0,33
164,0,385,189,327,0,0,19
165,0,411,148,162,0,0,27
166,0,107,61,239,0,0,5
167,0,275,136,150,0,0,20
168,0,215,145,345,0,0,21
169,0,548,133,117,0,0,15
170,0,287,49,426,0,0,17
171,0,492,79,267,0,0,16
172,0,150,81,447,0,0,13
173,0,195,102,500,0,0,23
174,0,335,214,262,0,0,13
175,0,285,290,266,0,0,22
176,0,252,144,217,0,0,18
177,0,278,115,265,0,0,20
178,0,336,148,145,0,0,13
179,0,113,110,442,0,0,21
180,0,195,137,231,0,0,10
181,0,238,169,131,0,0,26
182,0,265,101,212,0,0,22
183,0,125,90,196,0,0,10
184,0,134,73,211,0,0,8
185,0,333,183,178,0,0,23
186,0,298,100,282,0,0,26
187,0,379,194,225,0,0,21
188,0,241,106,216,0,0,22
189,0,240,118,193,0,0,43
190,0,328,118,108,0,0,6
191,0,206,54,220,0,0,8
192,0,319,82,122,0,0,12
193,0,167,49,112,0,0,10
194,0,237,149,230,0,0,18
195,0,410,166,224,0,0,23
196,0,226,87,327,0,0,11
197,0,270,122,323,0,0,18
198,0,284,192,164,0,0,25
199,0,399,156,25,0,0,14
200,0,407,139,35,0,0,9
201,0,149,34,305,0,0,22
202,0,154,76,227,0,0,9
203,0,224,41,131,0,0,18
204,0,131,76,246,0,0,30
205,0,107,63,406,0,0,38
206,0,312,58,211,0,0,12
207,0,171,71,297,0,0,8
208,0,205,70,147,0,0,16
209,0,222,141,90,0,0,20
210,0,273,99,282,0,0,22
211,0,283,113,188,0,0,25
212,0,351,94,62,0,0,14
213,0,543,105,14,0,0,8
214,0,382,64,120,0,0,14
215,0,183,93,340,0,0,24
216,0,118,45,304,0,0,24
217,0,194,97,440,0,0,41
218,0,300,103,171,0,0,14
Total,0,62426,38975,37677,0,0,4177
