,AIADMK+,DMK,Others
0,CPI(M),PMK,"['Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others']"
0,287,369,39
1,207,157,37
2,288,282,135
3,226,157,36
4,318,185,80
5,205,183,26
6,397,285,32
7,506,347,68
8,449,334,37
9,553,349,52
10,492,317,47
11,428,266,42
12,547,359,54
13,363,194,29
14,334,218,42
15,318,231,37
16,313,236,50
17,556,314,87
18,456,308,53
19,389,373,138
20,372,183,126
21,128,80,43
22,341,254,55
23,354,317,77
24,365,319,59
25,295,242,45
26,232,210,48
27,405,364,63
28,221,187,25
29,183,180,36
30,376,300,106
31,414,300,114
32,550,413,102
33,454,340,39
34,239,420,58
35,271,210,32
36,262,456,40
37,287,342,52
38,447,279,59
39,362,371,55
40,225,233,47
41,352,339,61
42,301,306,50
43,426,382,49
44,419,303,54
45,395,405,62
46,388,401,63
47,354,363,57
48,186,170,32
49,307,259,37
50,209,298,40
51,241,442,46
52,233,434,39
53,270,440,50
54,283,234,41
55,329,458,44
56,441,330,66
57,235,245,27
58,364,443,36
59,209,221,18
60,165,205,36
61,355,261,51
62,409,344,27
63,343,217,50
64,225,78,49
65,343,177,52
66,237,100,36
67,434,170,50
68,431,208,65
69,297,165,23
70,385,168,28
71,412,199,42
72,370,183,46
73,288,162,45
74,331,189,69
75,284,118,45
76,325,221,77
77,202,103,44
78,529,236,66
79,251,101,40
80,352,195,34
81,528,263,57
82,407,210,43
83,372,170,61
84,225,310,34
85,264,133,25
86,283,204,51
87,588,204,57
88,261,203,50
89,363,173,60
90,396,193,88
91,345,201,70
92,290,151,26
93,603,275,66
94,368,316,53
95,350,157,61
96,321,152,46
97,548,275,91
98,293,264,30
99,424,447,45
100,422,219,62
101,300,153,66
102,418,199,67
103,380,171,49
104,285,141,23
105,499,392,43
106,74,91,6
107,275,133,29
108,205,133,26
109,545,360,66
110,267,312,22
111,372,337,31
112,451,283,65
113,322,335,60
114,296,279,40
115,363,332,56
116,239,318,27
117,397,305,70
118,334,242,47
119,349,240,60
120,349,248,46
121,312,270,46
122,322,203,59
123,350,193,30
124,436,229,65
125,295,160,60
126,252,129,46
127,244,189,62
128,440,263,61
129,439,345,61
130,494,366,47
131,261,156,55
132,189,182,33
133,330,278,55
134,255,244,47
135,137,92,21
136,342,197,47
137,244,186,69
138,336,340,298
139,120,151,72
140,236,168,31
141,286,148,45
142,456,325,87
143,414,305,68
144,273,280,53
145,231,208,31
146,323,263,49
147,201,196,33
148,402,277,78
149,707,318,65
150,412,304,60
151,449,194,52
152,489,538,66
153,223,232,52
154,443,346,63
155,223,219,61
156,285,226,50
157,347,264,69
158,350,208,94
159,255,144,93
160,262,262,37
161,388,224,104
162,250,239,37
163,300,248,64
164,394,232,56
165,467,306,59
166,505,335,86
167,443,338,50
168,352,233,39
169,335,282,36
170,355,246,47
171,502,275,58
172,492,315,66
173,429,265,48
174,618,290,61
175,588,201,58
176,511,320,68
177,452,255,49
178,348,232,38
179,459,226,28
180,287,253,61
181,462,337,73
182,168,256,43
183,329,159,48
184,469,236,72
185,395,368,90
186,372,354,59
187,311,302,74
188,297,168,68
189,273,194,69
190,397,283,68
191,399,240,61
192,416,207,66
193,265,147,80
194,261,158,41
195,357,204,73
196,579,304,38
197,233,174,40
198,498,389,56
199,194,209,22
200,296,200,57
201,354,287,55
202,272,163,50
203,361,246,58
204,232,136,37
205,338,210,51
206,195,132,56
207,421,289,82
208,214,176,67
209,408,262,71
210,241,159,45
211,263,110,39
212,168,137,70
213,255,129,49
214,228,125,50
215,243,171,65
216,240,156,63
217,227,163,55
218,144,131,34
219,376,232,50
220,418,208,122
221,140,125,35
222,239,224,63
223,235,184,29
224,324,192,32
225,318,146,24
226,233,265,36
227,286,260,52
228,324,283,45
229,375,285,56
230,272,290,77
231,286,309,50
232,230,269,40
233,271,189,63
234,316,277,36
235,426,380,110
236,250,266,40
237,286,272,41
238,281,247,45
239,328,281,70
240,341,329,63
241,241,245,48
242,407,329,63
243,238,235,51
244,441,328,49
245,158,138,31
246,224,280,49
247,262,215,44
248,204,198,46
249,257,275,72
250,324,279,78
251,337,247,60
252,264,230,40
253,198,179,26
254,221,229,38
255,390,284,43
256,255,190,84
257,266,227,45
258,257,343,74
259,368,247,73
260,295,253,56
261,363,224,53
262,325,236,56
263,294,249,46
264,270,187,31
265,402,308,57
266,369,205,93
267,271,293,76
268,242,211,45
269,273,269,90
270,282,201,75
271,314,274,60
272,289,254,53
273,389,368,94
274,288,201,61
275,344,284,115
276,270,162,48
277,180,162,49
278,424,273,83
279,163,162,32
280,332,348,59
281,185,118,36
282,383,322,61
283,208,204,32
284,391,320,66
285,390,365,70
286,368,384,61
287,345,341,76
288,364,360,66
289,371,300,70
290,318,321,85
291,251,184,91
Total,96831,72799,16242
