,AIADMK+,DMK,Others
0,ADMK,PMK,"['Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others']"
0,356,326,19
1,356,287,36
2,374,160,22
3,349,165,44
4,446,298,50
5,358,301,30
6,286,63,34
7,339,324,21
8,363,406,32
9,330,251,12
10,352,334,24
11,547,479,50
12,391,408,50
13,331,218,17
14,448,208,43
15,399,192,19
16,538,323,36
17,349,154,12
18,507,260,44
19,395,173,12
20,340,178,26
21,347,246,44
22,479,457,37
23,308,283,17
24,228,239,19
25,523,234,40
26,487,320,41
27,512,384,27
28,351,166,55
29,371,179,46
30,376,173,21
31,396,154,73
32,568,179,21
33,445,237,30
34,703,290,48
35,443,315,39
36,340,112,11
37,478,456,42
38,394,340,36
39,517,262,41
40,384,191,23
41,369,247,23
42,397,132,17
43,474,258,30
44,332,217,26
45,683,203,64
46,448,263,110
47,251,118,23
48,484,163,33
49,460,176,33
50,498,191,31
51,611,307,66
52,214,239,37
53,260,283,54
54,429,196,50
55,543,357,43
56,434,244,29
57,406,261,46
58,371,301,25
59,329,367,39
60,289,352,37
61,401,174,35
62,373,281,31
63,492,409,53
64,276,339,54
65,302,359,55
66,305,326,33
67,400,459,37
68,316,321,29
69,381,433,23
70,285,307,18
71,490,249,41
72,320,460,36
73,431,527,55
74,419,477,73
75,628,265,48
76,587,481,48
77,430,351,23
78,259,327,14
79,379,420,40
80,657,466,62
81,590,396,29
82,360,362,21
83,362,225,37
84,519,307,62
85,324,291,23
86,389,274,35
87,211,271,19
88,282,241,51
89,446,281,36
90,502,202,39
91,341,229,27
92,556,161,99
93,248,259,26
94,318,330,46
95,755,181,22
96,339,205,27
97,262,238,33
98,326,275,25
99,385,232,44
100,449,301,67
101,572,333,42
102,351,301,54
103,442,233,43
104,235,394,41
105,462,286,53
106,349,155,29
107,398,156,39
108,484,273,38
109,321,369,45
110,331,279,41
111,443,263,54
112,588,264,37
113,181,261,12
114,293,411,30
115,420,279,41
116,153,90,9
117,300,407,28
118,594,272,31
119,317,220,16
120,280,297,32
121,343,343,38
122,316,196,28
123,336,188,44
124,313,244,31
125,388,168,29
126,367,287,45
127,203,176,29
128,278,347,12
129,359,301,36
130,325,514,23
131,373,345,23
132,334,476,61
133,138,223,20
134,463,358,46
135,422,353,23
136,315,317,25
137,446,432,77
138,418,377,47
139,337,357,47
140,254,234,61
141,325,357,32
142,355,343,61
143,246,345,15
144,245,245,28
145,295,377,45
146,504,331,30
147,365,227,73
148,472,298,33
149,325,215,14
150,386,422,49
151,327,350,51
152,466,549,29
153,368,402,64
154,201,437,12
155,542,161,41
156,378,435,48
157,264,298,27
158,239,237,21
159,377,537,60
160,316,219,47
161,196,243,21
162,199,147,18
163,262,424,33
164,358,338,38
165,240,368,42
166,220,348,50
167,350,233,26
168,295,214,21
169,528,405,36
170,558,371,42
171,341,347,17
172,216,245,34
173,283,316,21
174,370,302,30
175,435,311,46
176,190,313,11
177,289,315,14
178,394,244,36
179,502,254,58
180,355,358,32
181,285,334,18
182,347,317,64
183,315,295,31
184,257,141,142
185,324,232,68
186,280,310,37
187,323,324,35
188,464,225,63
189,491,281,75
190,376,371,59
191,409,452,39
192,320,195,57
193,365,217,86
194,389,212,77
195,408,452,24
196,307,293,28
197,462,486,40
198,290,295,33
199,422,447,69
200,431,84,17
201,361,241,14
202,306,202,31
203,213,270,26
204,355,167,63
205,443,447,55
206,187,344,32
207,191,277,23
208,374,214,41
209,349,448,38
210,281,268,71
211,277,263,64
212,246,219,63
213,334,600,62
214,383,219,27
215,445,269,65
216,344,310,49
217,252,401,18
218,403,175,27
219,465,378,25
220,255,190,11
221,221,172,38
222,388,318,33
223,380,100,15
224,338,203,34
Total,84056,65610,8589
