,AIADMK+,DMK,Others
0,ADMK,INC,"['Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others']"
0,438,280,50
1,314,248,21
2,567,253,60
3,460,234,22
4,315,264,35
5,594,236,32
6,150,132,19
7,283,179,21
8,393,168,39
9,315,207,13
10,229,213,32
11,435,342,45
12,258,210,14
13,450,331,38
14,422,310,24
15,338,207,36
16,251,186,17
17,262,188,13
18,576,289,49
19,490,289,29
20,321,177,26
21,445,183,32
22,737,225,45
23,707,350,63
24,606,355,88
25,639,352,70
26,561,282,119
27,416,509,59
28,662,379,71
29,672,266,50
30,441,146,37
31,562,178,28
32,441,351,36
33,509,264,45
34,459,309,44
35,402,262,55
36,616,281,57
37,624,287,43
38,711,322,71
39,638,294,60
40,201,164,35
41,408,208,92
42,581,463,105
43,591,311,60
44,662,337,50
45,538,398,64
46,326,242,25
47,307,212,45
48,647,314,100
49,242,84,38
50,571,293,39
51,454,337,93
52,556,293,76
53,329,270,39
54,298,348,30
55,487,265,47
56,666,267,51
57,529,249,36
58,342,194,34
59,837,196,39
60,640,203,43
61,293,189,41
62,648,114,43
63,275,245,59
64,235,190,36
65,368,239,60
66,462,176,29
67,380,122,34
68,519,213,52
69,715,222,54
70,631,196,41
71,229,70,17
72,280,102,18
73,661,311,63
74,697,250,44
75,551,238,45
76,528,252,43
77,780,266,75
78,358,132,27
79,347,127,20
80,287,124,31
81,579,156,42
82,308,232,38
83,341,169,25
84,315,121,40
85,499,237,57
86,312,119,14
87,291,113,20
88,395,121,41
89,334,218,30
90,434,221,62
91,406,223,40
92,495,416,71
93,339,279,56
94,395,298,54
95,269,282,58
96,296,134,40
97,524,439,53
98,224,189,26
99,402,292,43
100,371,272,65
101,316,195,27
102,623,300,41
103,316,158,29
104,320,119,26
105,346,346,65
106,409,318,68
107,379,324,67
108,492,324,61
109,370,272,69
110,484,335,45
111,369,227,30
112,287,309,51
113,669,297,54
114,375,96,21
115,358,190,47
116,551,313,29
117,544,290,33
118,617,232,43
119,530,388,93
120,511,410,75
121,756,351,46
122,444,231,76
123,414,208,48
124,356,176,39
125,410,167,40
126,588,330,29
127,560,242,38
128,721,247,50
129,571,184,34
130,696,185,25
131,838,264,59
132,753,310,56
133,585,159,47
134,624,383,55
135,338,154,27
136,592,195,45
137,523,223,50
138,386,211,48
139,306,196,45
140,705,313,67
141,637,412,70
142,446,323,71
143,170,225,36
144,273,284,37
145,357,302,45
146,320,222,36
147,577,436,65
148,363,284,54
149,393,293,48
150,377,413,54
151,207,217,25
152,240,200,27
153,487,284,48
154,422,298,70
155,407,325,60
156,463,307,53
157,234,196,22
158,206,208,39
159,286,256,58
160,302,223,49
161,464,293,71
162,365,261,45
163,326,216,38
164,285,236,48
165,416,223,61
166,449,169,39
167,321,129,31
168,432,164,47
169,420,276,61
170,486,198,56
171,352,338,40
172,266,358,42
173,461,420,67
174,474,212,26
175,450,158,37
176,135,295,18
177,196,369,26
178,717,209,68
179,652,260,51
180,303,198,26
181,410,274,37
182,309,291,28
183,301,314,27
184,345,310,49
185,289,278,25
186,508,300,66
187,303,245,44
188,333,211,25
189,260,137,44
190,568,360,65
191,267,309,36
192,195,53,20
193,216,191,22
194,378,249,52
195,583,286,44
196,257,155,32
197,320,121,32
198,226,370,33
199,387,391,36
200,341,254,36
201,439,253,44
202,396,220,33
203,242,184,30
204,248,180,36
205,558,338,55
206,335,201,53
207,262,286,24
208,517,235,53
Total,90656,52353,9400
