,AIADMK+,DMK,Others
0,ADMK,PMK,"['Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others']"
0,395,126,67
1,298,144,64
2,256,326,51
3,316,203,49
4,281,138,100
5,271,75,75
6,215,183,71
7,230,164,79
8,334,195,87
9,350,137,153
10,387,347,182
11,263,125,289
12,315,152,112
13,286,248,63
14,316,144,57
15,435,291,152
16,548,293,113
17,246,117,228
18,205,199,33
19,277,352,55
20,214,279,42
21,200,141,168
22,205,118,192
23,265,108,42
24,263,92,59
25,269,164,62
26,247,135,71
27,616,189,184
28,293,78,77
29,531,250,143
30,319,173,251
31,303,78,56
32,212,137,255
33,358,177,66
34,323,337,57
35,165,127,31
36,293,127,33
37,387,123,49
38,393,103,34
39,316,301,251
40,154,122,126
41,243,179,77
42,348,223,81
43,156,88,30
44,379,267,97
45,510,346,60
46,515,270,131
47,620,321,86
48,595,307,61
49,213,75,9
50,341,312,273
51,307,199,26
52,312,187,42
53,206,332,24
54,686,232,64
55,307,487,38
56,116,283,15
57,269,495,33
58,168,355,31
59,184,368,31
60,502,324,55
61,492,225,74
62,521,170,43
63,86,207,167
64,431,157,32
65,477,193,93
66,444,297,76
67,410,277,66
68,267,301,114
69,373,238,85
70,279,216,97
71,446,261,69
72,401,274,224
73,496,286,68
74,523,382,58
75,559,191,53
76,493,200,180
77,266,531,154
78,435,228,124
79,204,157,63
80,416,201,135
81,295,165,202
82,393,266,226
83,305,323,165
84,430,210,84
85,196,150,63
86,489,227,84
87,325,242,70
88,359,187,61
89,219,154,49
90,376,354,68
91,226,183,56
92,185,147,22
93,224,129,77
94,189,207,29
95,399,277,115
96,182,203,27
97,135,83,125
98,294,152,116
99,405,189,55
100,376,382,66
101,116,23,20
102,360,213,91
103,296,189,44
104,217,109,31
105,459,330,157
106,536,215,152
107,288,186,209
108,315,187,105
109,462,197,170
110,411,227,113
111,134,106,85
112,448,133,179
113,605,89,44
114,535,178,68
115,579,159,62
116,485,211,58
117,321,77,46
118,221,157,25
119,432,232,127
120,505,276,98
121,305,229,167
122,443,147,51
123,549,191,87
124,707,276,82
125,356,447,37
126,151,114,20
127,428,335,54
128,398,128,43
129,511,204,44
130,336,288,62
131,435,189,59
132,381,151,44
133,472,170,33
134,248,465,29
135,394,477,52
136,282,203,58
137,315,228,51
138,385,149,41
139,499,143,51
140,249,219,23
141,246,199,41
142,235,361,25
143,378,189,55
144,483,172,33
145,652,182,36
146,512,137,55
147,267,176,29
148,302,164,26
149,346,263,30
150,380,99,25
151,361,362,23
152,279,293,26
153,368,291,20
154,396,211,34
155,302,282,34
156,467,182,62
157,460,159,99
158,400,279,59
159,498,181,41
160,474,177,54
161,509,236,74
162,427,309,80
163,487,283,65
164,260,215,32
165,405,163,69
166,285,141,40
167,400,282,80
168,445,224,109
169,342,107,39
170,452,192,51
171,377,277,129
172,271,461,54
173,545,240,84
174,272,357,37
175,479,508,66
176,289,252,44
177,285,248,32
178,414,497,54
179,313,184,52
180,352,476,28
181,390,507,52
182,210,327,34
183,371,239,110
184,337,361,84
185,394,186,96
186,326,207,84
187,546,211,65
188,287,120,34
189,659,275,63
190,661,193,80
191,598,239,29
192,264,90,11
193,348,262,51
194,474,307,58
195,429,313,98
196,424,228,41
197,267,229,40
198,590,276,99
199,363,249,43
200,487,300,51
201,434,277,81
202,356,144,49
203,592,273,41
204,457,207,53
205,479,271,181
206,378,329,123
207,244,170,26
208,418,151,39
209,341,255,71
210,460,321,66
211,340,258,36
212,403,135,48
213,360,199,82
214,353,241,43
215,358,271,44
216,231,186,163
217,148,178,124
218,343,217,60
219,362,128,36
220,242,191,51
221,360,310,47
222,352,266,90
223,428,216,96
224,272,181,31
225,373,160,42
226,507,212,68
Total,82548,51314,17340
