,AIADMK+,DMK,PWF,NDA,PMK,NTK,Others
0,,DMK,DMDK,"['BJP', 'IJK']",,,"['DMK', 'BJP', 'BSP', 'IJK', 'DMDK', 'LJSP', 'IND']"
0,0,348,531,14,0,0,92
1,0,309,411,51,0,0,48
2,0,287,496,23,0,0,69
3,0,344,407,30,0,0,73
4,0,254,381,24,0,0,83
5,0,243,526,19,0,0,67
6,0,314,333,13,0,0,61
7,0,248,302,25,0,0,47
8,0,240,378,18,0,0,70
9,0,254,501,28,0,0,57
10,0,207,414,33,0,0,108
11,0,138,235,12,0,0,62
12,0,181,429,17,0,0,82
13,0,240,440,69,0,0,70
14,0,153,308,35,0,0,33
15,0,175,294,52,0,0,46
16,0,368,322,29,0,0,53
17,0,216,468,20,0,0,71
18,0,440,302,11,0,0,37
19,0,554,353,17,0,0,108
20,0,302,358,47,0,0,66
21,0,306,298,59,0,0,58
22,0,224,363,14,0,0,44
23,0,153,309,16,0,0,59
24,0,334,356,15,0,0,47
25,0,181,332,10,0,0,35
26,0,174,247,17,0,0,73
27,0,366,517,21,0,0,94
28,0,200,466,26,0,0,63
29,0,337,421,23,0,0,74
30,0,203,311,11,0,0,35
31,0,222,297,21,0,0,45
32,0,312,480,13,0,0,56
33,0,236,360,23,0,0,50
34,0,361,365,13,0,0,57
35,0,315,321,15,0,0,52
36,0,277,263,14,0,0,43
37,0,262,355,11,0,0,47
38,0,414,432,19,0,0,93
39,0,341,552,18,0,0,63
40,0,304,396,23,0,0,73
41,0,407,416,34,0,0,69
42,0,184,282,5,0,0,18
43,0,204,263,8,0,0,44
44,0,250,266,6,0,0,36
45,0,284,229,13,0,0,57
46,0,80,1,1,0,0,1
47,0,306,358,5,0,0,25
48,0,480,332,24,0,0,50
49,0,267,377,17,0,0,45
50,0,172,299,22,0,0,29
51,0,268,352,34,0,0,32
52,0,263,301,9,0,0,27
53,0,327,568,19,0,0,53
54,0,301,407,17,0,0,47
55,0,249,369,15,0,0,54
56,0,326,422,13,0,0,32
57,0,191,306,5,0,0,23
58,0,347,260,8,0,0,41
59,0,291,405,20,0,0,25
60,0,259,273,122,0,0,41
61,0,161,456,118,0,0,70
62,0,342,445,24,0,0,45
63,0,199,340,28,0,0,54
64,0,302,359,11,0,0,72
65,0,222,223,15,0,0,42
66,0,294,190,47,0,0,23
67,0,337,351,14,0,0,50
68,0,203,261,6,0,0,54
69,0,207,271,14,0,0,47
70,0,424,341,29,0,0,42
71,0,436,474,49,0,0,67
72,0,353,298,117,0,0,28
73,0,495,224,23,0,0,41
74,0,228,328,96,0,0,50
75,0,360,265,15,0,0,75
76,0,402,226,38,0,0,48
77,0,173,331,15,0,0,43
78,0,259,290,4,0,0,19
79,0,276,241,5,0,0,44
80,0,400,462,22,0,0,53
81,0,357,367,15,0,0,73
82,0,191,217,17,0,0,32
83,0,321,292,10,0,0,57
84,0,343,479,36,0,0,81
85,0,298,265,109,0,0,56
86,0,271,268,79,0,0,45
87,0,188,272,61,0,0,58
88,0,413,343,19,0,0,47
89,0,359,347,49,0,0,57
90,0,180,239,72,0,0,19
91,0,438,353,37,0,0,51
92,0,354,459,28,0,0,67
93,0,213,260,35,0,0,63
94,0,209,367,12,0,0,43
95,0,196,285,127,0,0,57
96,0,156,346,27,0,0,33
97,0,214,432,21,0,0,34
98,0,319,418,30,0,0,92
99,0,244,311,25,0,0,54
100,0,247,365,73,0,0,97
101,0,195,224,49,0,0,47
102,0,244,289,43,0,0,62
103,0,347,328,31,0,0,71
104,0,330,480,21,0,0,90
105,0,223,224,6,0,0,22
106,0,287,223,4,0,0,45
107,0,174,288,17,0,0,38
108,0,186,257,20,0,0,61
109,0,337,306,180,0,0,69
110,0,293,543,28,0,0,97
111,0,298,226,17,0,0,20
112,0,326,190,19,0,0,26
113,0,237,307,9,0,0,20
114,0,246,283,9,0,0,45
115,0,353,413,19,0,0,48
116,0,160,348,14,0,0,49
117,0,325,275,5,0,0,37
118,0,93,362,12,0,0,44
119,0,293,250,8,0,0,38
120,0,212,646,30,0,0,95
121,0,277,509,28,0,0,55
122,0,191,407,91,0,0,72
123,0,178,182,99,0,0,26
124,0,179,156,79,0,0,37
125,0,294,270,77,0,0,66
126,0,386,263,21,0,0,45
127,0,267,338,56,0,0,68
128,0,285,219,49,0,0,48
129,0,323,368,23,0,0,38
130,0,382,353,21,0,0,48
131,0,589,369,59,0,0,50
132,0,416,275,15,0,0,28
133,0,334,482,22,0,0,76
134,0,399,376,20,0,0,56
135,0,272,385,23,0,0,43
136,0,242,261,19,0,0,56
137,0,398,199,13,0,0,22
138,0,237,387,15,0,0,56
139,0,366,485,61,0,0,90
140,0,270,450,26,0,0,73
141,0,361,316,15,0,0,86
142,0,222,245,11,0,0,21
143,0,302,227,7,0,0,33
144,0,346,491,20,0,0,68
145,0,251,482,31,0,0,116
146,0,335,518,29,0,0,59
147,0,309,549,27,0,0,90
148,0,244,348,27,0,0,73
149,0,165,287,13,0,0,27
150,0,190,287,20,0,0,63
151,0,215,371,28,0,0,50
152,0,250,243,19,0,0,25
153,0,267,210,29,0,0,56
154,0,358,262,10,0,0,46
155,0,234,286,11,0,0,29
156,0,163,224,16,0,0,51
157,0,250,287,20,0,0,36
158,0,240,317,12,0,0,50
159,0,284,301,32,0,0,48
160,0,325,236,35,0,0,44
161,0,460,179,32,0,0,47
162,0,168,166,5,0,0,22
163,0,397,449,22,0,0,101
164,0,270,403,13,0,0,74
165,0,385,440,9,0,0,58
166,0,383,288,34,0,0,60
167,0,152,312,30,0,0,50
168,0,158,283,10,0,0,52
169,0,464,353,18,0,0,58
170,0,326,483,22,0,0,78
171,0,299,539,23,0,0,121
172,0,166,273,15,0,0,55
173,0,240,218,6,0,0,39
174,0,208,394,19,0,0,67
175,0,141,366,17,0,0,64
176,0,268,392,34,0,0,32
177,0,299,360,13,0,0,43
178,0,253,432,25,0,0,69
179,0,300,454,29,0,0,30
180,0,391,469,36,0,0,57
181,0,253,561,20,0,0,58
182,0,219,390,16,0,0,53
183,0,462,311,13,0,0,37
184,0,403,211,6,0,0,25
185,0,169,285,24,0,0,26
186,0,185,241,23,0,0,66
187,0,151,285,49,0,0,63
188,0,175,377,21,0,0,43
189,0,491,280,14,0,0,47
190,0,294,534,26,0,0,69
191,0,267,249,15,0,0,17
192,0,361,333,73,0,0,43
193,0,355,503,50,0,0,84
194,0,289,366,24,0,0,90
195,0,326,398,16,0,0,60
196,0,135,314,7,0,0,27
197,0,146,317,10,0,0,53
198,0,454,355,20,0,0,88
199,0,228,318,14,0,0,64
200,0,393,564,32,0,0,103
201,0,200,317,11,0,0,29
202,0,191,250,15,0,0,53
203,0,320,349,18,0,0,87
204,0,250,387,16,0,0,81
205,0,195,293,13,0,0,55
206,0,206,338,49,0,0,58
207,0,137,351,8,0,0,84
208,0,126,206,26,0,0,132
209,0,158,370,8,0,0,80
210,0,213,265,27,0,0,202
211,0,130,235,18,0,0,57
212,0,137,159,21,0,0,76
Total,0,58879,72825,5823,0,0,11831
